c,margin_cap,conf_gap,max_rows,allow_promote_risky,allow_demote_core,oof_qwk,oof_lift_vs_step25,test_l1,changed,improved,worsened,mean_delta_abs_error,risky_promotions,core_demotions,public_changed,private_changed,pub_dist,pri_dist
1.0,0.08,0.14,15,True,False,0.6607867820442048,-0.0004737763350280977,0.14555200938628549,12,5,7,-0.16666666666666666,0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.04,0.1,12,False,True,0.6607867820442048,-0.0004737763350280977,0.15561912348024518,12,6,6,0.0,0,5,4,5,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
2.0,0.04,0.1,12,True,True,0.6607867820442048,-0.0004737763350280977,0.15561912348024518,12,6,6,0.0,0,5,4,5,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
2.0,0.04,0.08,12,False,True,0.6607867820442048,-0.0004737763350280977,0.17519092802591996,12,6,6,0.0,0,5,10,11,"{1: 126, 2: 62, 3: 55, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 32, 5: 22}"
2.0,0.04,0.08,12,True,True,0.6607867820442048,-0.0004737763350280977,0.17519092802591996,12,6,6,0.0,0,5,10,11,"{1: 126, 2: 62, 3: 55, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 32, 5: 22}"
2.0,0.04,0.04,12,False,True,0.6607867820442048,-0.0004737763350280977,0.1785466327239065,12,6,6,0.0,0,5,12,12,"{1: 127, 2: 63, 3: 52, 4: 34, 5: 22}","{1: 142, 2: 59, 3: 43, 4: 32, 5: 22}"
2.0,0.04,0.04,12,True,True,0.6607867820442048,-0.0004737763350280977,0.1785466327239065,12,6,6,0.0,0,5,12,12,"{1: 127, 2: 63, 3: 52, 4: 34, 5: 22}","{1: 142, 2: 59, 3: 43, 4: 32, 5: 22}"
2.0,0.04,0.06,12,False,True,0.6607867820442048,-0.0004737763350280977,0.1785466327239065,12,6,6,0.0,0,5,12,12,"{1: 127, 2: 63, 3: 52, 4: 34, 5: 22}","{1: 142, 2: 59, 3: 43, 4: 32, 5: 22}"
2.0,0.04,0.06,12,True,True,0.6607867820442048,-0.0004737763350280977,0.1785466327239065,12,6,6,0.0,0,5,12,12,"{1: 127, 2: 63, 3: 52, 4: 34, 5: 22}","{1: 142, 2: 59, 3: 43, 4: 32, 5: 22}"
2.0,0.06,0.14,12,False,True,0.6607830884214233,-0.00047746995780961754,0.14890771408427203,12,7,5,0.16666666666666666,0,4,3,3,"{1: 124, 2: 60, 3: 57, 4: 36, 5: 21}","{1: 136, 2: 63, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.14,12,True,True,0.6607830884214233,-0.00047746995780961754,0.14890771408427203,12,7,5,0.16666666666666666,0,4,3,3,"{1: 124, 2: 60, 3: 57, 4: 36, 5: 21}","{1: 136, 2: 63, 3: 44, 4: 33, 5: 22}"
0.5,0.06,0.14,4,False,True,0.6607526810889381,-0.0005078772902947781,0.14555200938628549,4,2,2,0.0,0,2,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.06,0.14,4,True,True,0.6607526810889381,-0.0005078772902947781,0.14555200938628549,4,2,2,0.0,0,2,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,4,False,True,0.6607526810889381,-0.0005078772902947781,0.14555200938628549,4,2,2,0.0,0,2,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,4,True,True,0.6607526810889381,-0.0005078772902947781,0.14555200938628549,4,2,2,0.0,0,2,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.06,0.14,4,False,True,0.6607526810889381,-0.0005078772902947781,0.14890771408427203,4,2,2,0.0,0,2,3,3,"{1: 124, 2: 60, 3: 57, 4: 36, 5: 21}","{1: 136, 2: 63, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.14,4,True,True,0.6607526810889381,-0.0005078772902947781,0.14890771408427203,4,2,2,0.0,0,2,3,3,"{1: 124, 2: 60, 3: 57, 4: 36, 5: 21}","{1: 136, 2: 63, 3: 44, 4: 33, 5: 22}"
0.5,0.06,0.1,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15226341878225863,4,2,2,0.0,0,2,4,4,"{1: 124, 2: 61, 3: 56, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
0.5,0.06,0.1,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15226341878225863,4,2,2,0.0,0,2,4,4,"{1: 124, 2: 61, 3: 56, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
0.5,0.06,0.04,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
0.5,0.06,0.04,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
0.5,0.06,0.06,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
0.5,0.06,0.06,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
0.5,0.06,0.08,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
0.5,0.06,0.08,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
1.0,0.06,0.04,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 59, 3: 57, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
1.0,0.06,0.04,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 59, 3: 57, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
1.0,0.06,0.06,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 59, 3: 57, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
1.0,0.06,0.06,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 59, 3: 57, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
1.0,0.06,0.08,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 59, 3: 57, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
1.0,0.06,0.08,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 59, 3: 57, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
1.0,0.06,0.1,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 59, 3: 57, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
1.0,0.06,0.1,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15505669983800044,4,2,2,0.0,0,2,4,4,"{1: 125, 2: 59, 3: 57, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.04,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15841240453598707,4,2,2,0.0,0,2,4,4,"{1: 126, 2: 57, 3: 58, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.04,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15841240453598707,4,2,2,0.0,0,2,4,4,"{1: 126, 2: 57, 3: 58, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.06,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15841240453598707,4,2,2,0.0,0,2,4,4,"{1: 126, 2: 57, 3: 58, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.06,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15841240453598707,4,2,2,0.0,0,2,4,4,"{1: 126, 2: 57, 3: 58, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.08,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15841240453598707,4,2,2,0.0,0,2,4,4,"{1: 126, 2: 57, 3: 58, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.08,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15841240453598707,4,2,2,0.0,0,2,4,4,"{1: 126, 2: 57, 3: 58, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.1,4,False,True,0.6607526810889381,-0.0005078772902947781,0.15841240453598707,4,2,2,0.0,0,2,4,4,"{1: 126, 2: 57, 3: 58, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
2.0,0.06,0.1,4,True,True,0.6607526810889381,-0.0005078772902947781,0.15841240453598707,4,2,2,0.0,0,2,4,4,"{1: 126, 2: 57, 3: 58, 4: 36, 5: 21}","{1: 137, 2: 62, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.1,6,False,False,0.6607471739260424,-0.0005133844531904908,0.14555200938628546,6,3,3,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.1,6,True,False,0.6607471739260424,-0.0005133844531904908,0.14555200938628546,6,3,3,0.0,0,0,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.015,0.1,6,False,True,0.6607471739260424,-0.0005133844531904908,0.14555200938628549,6,2,4,-0.3333333333333333,0,2,2,1,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.1,6,True,True,0.6607471739260424,-0.0005133844531904908,0.14555200938628549,6,2,4,-0.3333333333333333,0,2,2,1,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.08,6,False,False,0.6607471739260424,-0.0005133844531904908,0.14890771408427203,6,3,3,0.0,0,0,3,1,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.08,6,True,False,0.6607471739260424,-0.0005133844531904908,0.14890771408427203,6,3,3,0.0,0,0,3,1,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.015,0.08,6,False,True,0.6607471739260424,-0.0005133844531904908,0.1651238139319602,6,2,4,-0.3333333333333333,0,2,5,6,"{1: 126, 2: 59, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.08,6,True,True,0.6607471739260424,-0.0005133844531904908,0.1651238139319602,6,2,4,-0.3333333333333333,0,2,5,6,"{1: 126, 2: 59, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.04,6,False,True,0.6607471739260424,-0.0005133844531904908,0.1684795186299468,6,2,4,-0.3333333333333333,0,2,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.04,6,True,True,0.6607471739260424,-0.0005133844531904908,0.1684795186299468,6,2,4,-0.3333333333333333,0,2,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.06,6,False,True,0.6607471739260424,-0.0005133844531904908,0.1684795186299468,6,2,4,-0.3333333333333333,0,2,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.06,6,True,True,0.6607471739260424,-0.0005133844531904908,0.1684795186299468,6,2,4,-0.3333333333333333,0,2,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.04,6,False,False,0.6607471739260424,-0.0005133844531904908,0.17183522332793336,6,3,3,0.0,0,0,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.04,6,True,False,0.6607471739260424,-0.0005133844531904908,0.17183522332793336,6,3,3,0.0,0,0,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.06,6,False,False,0.6607471739260424,-0.0005133844531904908,0.17183522332793336,6,3,3,0.0,0,0,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.06,6,True,False,0.6607471739260424,-0.0005133844531904908,0.17183522332793336,6,3,3,0.0,0,0,6,6,"{1: 127, 2: 58, 3: 56, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,6,False,True,0.6607434572820414,-0.0005171010971914969,0.14555200938628549,6,3,3,0.0,0,2,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,6,True,True,0.6607434572820414,-0.0005171010971914969,0.14555200938628549,6,3,3,0.0,0,2,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,8,False,False,0.6607342329735584,-0.0005263254056745437,0.14555200938628549,8,3,5,-0.25,0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,8,True,False,0.6607342329735584,-0.0005263254056745437,0.14555200938628549,8,3,5,-0.25,0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
2.0,0.025,0.1,8,False,True,0.6607342329735584,-0.0005263254056745437,0.14890771408427203,8,4,4,0.0,0,3,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.1,8,True,True,0.6607342329735584,-0.0005263254056745437,0.14890771408427203,8,4,4,0.0,0,3,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.08,8,False,True,0.6607342329735584,-0.0005263254056745437,0.1684795186299468,8,4,4,0.0,0,3,7,7,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.08,8,True,True,0.6607342329735584,-0.0005263254056745437,0.1684795186299468,8,4,4,0.0,0,3,7,7,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.04,8,False,True,0.6607342329735584,-0.0005263254056745437,0.17183522332793338,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
2.0,0.025,0.04,8,True,True,0.6607342329735584,-0.0005263254056745437,0.17183522332793338,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
2.0,0.025,0.06,8,False,True,0.6607342329735584,-0.0005263254056745437,0.17183522332793338,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
2.0,0.025,0.06,8,True,True,0.6607342329735584,-0.0005263254056745437,0.17183522332793338,8,4,4,0.0,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
1.0,0.04,0.1,10,False,False,0.6607287365863588,-0.0005318217928741431,0.15226341878225863,10,5,5,0.0,0,0,2,4,"{1: 124, 2: 60, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
1.0,0.04,0.1,10,True,False,0.6607287365863588,-0.0005318217928741431,0.15226341878225863,10,5,5,0.0,0,0,2,4,"{1: 124, 2: 60, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
2.0,0.04,0.1,10,False,False,0.6607287365863588,-0.0005318217928741431,0.15505669983800044,10,5,5,0.0,0,0,3,4,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
2.0,0.04,0.1,10,True,False,0.6607287365863588,-0.0005318217928741431,0.15505669983800044,10,5,5,0.0,0,0,3,4,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
1.0,0.06,0.1,10,False,False,0.6607287365863588,-0.0005318217928741431,0.16233053287621838,10,5,5,0.0,0,0,7,6,"{1: 125, 2: 62, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 44, 4: 31, 5: 23}"
1.0,0.06,0.1,10,True,False,0.6607287365863588,-0.0005318217928741431,0.16233053287621838,10,5,5,0.0,0,0,7,6,"{1: 125, 2: 62, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 44, 4: 31, 5: 23}"
2.0,0.08,0.1,10,False,False,0.6607287365863588,-0.0005318217928741431,0.16847951862994678,10,4,6,-0.2,0,0,10,7,"{1: 128, 2: 59, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 45, 4: 30, 5: 23}"
2.0,0.08,0.1,10,True,False,0.6607287365863588,-0.0005318217928741431,0.16847951862994678,10,4,6,-0.2,0,0,10,7,"{1: 128, 2: 59, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 45, 4: 30, 5: 23}"
1.0,0.04,0.08,10,False,False,0.6607287365863588,-0.0005318217928741431,0.17183522332793336,10,5,5,0.0,0,0,6,9,"{1: 126, 2: 58, 3: 59, 4: 33, 5: 22}","{1: 141, 2: 59, 3: 44, 4: 31, 5: 23}"
1.0,0.04,0.08,10,True,False,0.6607287365863588,-0.0005318217928741431,0.17183522332793336,10,5,5,0.0,0,0,6,9,"{1: 126, 2: 58, 3: 59, 4: 33, 5: 22}","{1: 141, 2: 59, 3: 44, 4: 31, 5: 23}"
2.0,0.04,0.08,10,False,False,0.6607287365863588,-0.0005318217928741431,0.17519092802591998,10,5,5,0.0,0,0,7,10,"{1: 126, 2: 59, 3: 58, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
2.0,0.04,0.08,10,True,False,0.6607287365863588,-0.0005318217928741431,0.17519092802591998,10,5,5,0.0,0,0,7,10,"{1: 126, 2: 59, 3: 58, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
1.0,0.04,0.04,10,False,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 59, 3: 42, 4: 32, 5: 23}"
1.0,0.04,0.04,10,True,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 59, 3: 42, 4: 32, 5: 23}"
1.0,0.04,0.06,10,False,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 59, 3: 42, 4: 32, 5: 23}"
1.0,0.04,0.06,10,True,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 59, 3: 42, 4: 32, 5: 23}"
1.0,0.06,0.08,10,False,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
1.0,0.06,0.08,10,True,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
2.0,0.04,0.04,10,False,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 59, 3: 42, 4: 32, 5: 23}"
2.0,0.04,0.04,10,True,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 59, 3: 42, 4: 32, 5: 23}"
2.0,0.04,0.06,10,False,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 59, 3: 42, 4: 32, 5: 23}"
2.0,0.04,0.06,10,True,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,5,5,0.0,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 59, 3: 42, 4: 32, 5: 23}"
2.0,0.08,0.04,10,False,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,4,6,-0.2,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
2.0,0.08,0.04,10,True,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,4,6,-0.2,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
2.0,0.08,0.06,10,False,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,4,6,-0.2,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
2.0,0.08,0.06,10,True,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,4,6,-0.2,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
2.0,0.08,0.08,10,False,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,4,6,-0.2,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
2.0,0.08,0.08,10,True,False,0.6607287365863588,-0.0005318217928741431,0.1785466327239065,10,4,6,-0.2,0,0,10,10,"{1: 127, 2: 60, 3: 56, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
1.0,0.06,0.04,10,False,False,0.6607287365863588,-0.0005318217928741431,0.18190233742189313,10,5,5,0.0,0,0,10,10,"{1: 128, 2: 59, 3: 55, 4: 34, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
1.0,0.06,0.04,10,True,False,0.6607287365863588,-0.0005318217928741431,0.18190233742189313,10,5,5,0.0,0,0,10,10,"{1: 128, 2: 59, 3: 55, 4: 34, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
1.0,0.06,0.06,10,False,False,0.6607287365863588,-0.0005318217928741431,0.18190233742189313,10,5,5,0.0,0,0,10,10,"{1: 128, 2: 59, 3: 55, 4: 34, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
1.0,0.06,0.06,10,True,False,0.6607287365863588,-0.0005318217928741431,0.18190233742189313,10,5,5,0.0,0,0,10,10,"{1: 128, 2: 59, 3: 55, 4: 34, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
1.0,0.04,0.14,4,False,True,0.6606854237179518,-0.0005751346612811181,0.14555200938628546,4,1,3,-0.5,0,1,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.04,0.14,4,True,True,0.6606854237179518,-0.0005751346612811181,0.14555200938628546,4,1,3,-0.5,0,1,0,1,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
0.5,0.04,0.14,4,False,True,0.6606854237179518,-0.0005751346612811181,0.14555200938628549,4,1,3,-0.5,0,1,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.04,0.14,4,True,True,0.6606854237179518,-0.0005751346612811181,0.14555200938628549,4,1,3,-0.5,0,1,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.04,0.14,6,False,True,0.6606854237179518,-0.0005751346612811181,0.14555200938628549,4,1,3,-0.5,0,1,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.04,0.14,6,True,True,0.6606854237179518,-0.0005751346612811181,0.14555200938628549,4,1,3,-0.5,0,1,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
