name,model,weight,threshold_lambda,oof_qwk,oof_lift_vs_step18b,oof_lift_vs_step25,test_l1,diff_vs_step25_public,diff_vs_step25_private,diff_vs_step25_total,forbidden_vs_step25,pub_dist,pri_dist,changed,improved,worsened,mean_delta_abs_error,risky_promotions,core_demotions,public_changed,private_changed,forbidden_changes,thresholds
step18b_bge_m3_ridge_a30p0_w0p0175_l2p0,ridge_a30p0,0.0175,2.0,0.6579011749376492,-0.002275160807665766,-0.0033593834415837076,0.18246476106413784,7,13,20,1,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",89,44,45,-0.011235955056179775,0,17,10,11,0,"1.909903,2.545349,3.254356,4.097917"
step18b_bge_m3_ridge_a100p0_w0p0100_l0p5,ridge_a100p0,0.01,0.5,0.657894080518758,-0.002282255226557006,-0.003366477860474948,0.16568623757420495,4,9,13,1,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 39, 4: 33, 5: 23}",55,24,31,-0.12727272727272726,1,11,7,7,0,"1.906136,2.526570,3.239132,4.079492"
step18b_bge_m3_huber_w0p0100_l0p5,huber,0.01,0.5,0.6578861072565456,-0.0022902284887693636,-0.0033744511226873053,0.18917617046011098,10,15,25,1,"{1: 125, 2: 65, 3: 52, 4: 34, 5: 22}","{1: 138, 2: 67, 3: 42, 4: 29, 5: 22}",110,56,54,0.01818181818181818,1,28,13,13,0,"1.912414,2.552263,3.275639,4.133886"
step18b_bge_m3_huber_w0p0375_l2p0,huber,0.0375,2.0,0.6578783145704634,-0.002298021174851561,-0.003382243808769503,0.17575335166816464,9,15,24,0,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 137, 2: 66, 3: 45, 4: 28, 5: 22}",126,63,63,0.0,17,29,14,17,0,"1.910701,2.541882,3.267684,4.096503"
step18b_bge_m3_ridge_a3p0_w0p0350_l0p5,ridge_a3p0,0.035,0.5,0.6578547828608574,-0.0023215528844575672,-0.003405775518375509,0.16904194227219146,6,8,14,0,"{1: 123, 2: 63, 3: 56, 4: 34, 5: 22}","{1: 135, 2: 68, 3: 43, 4: 29, 5: 23}",95,47,48,-0.010526315789473684,12,21,11,10,0,"1.901429,2.530656,3.254949,4.087614"
step18b_bge_m3_ridge_a30p0_w0p0125_l1p0,ridge_a30p0,0.0125,1.0,0.6578431384896202,-0.0023331972556948077,-0.0034174198896127495,0.17910905636615126,6,15,21,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 41, 4: 30, 5: 22}",90,45,45,0.0,0,19,9,13,0,"1.909254,2.541486,3.263532,4.117166"
step18b_bge_m3_ridge_a3p0_w0p0125_l2p0,ridge_a3p0,0.0125,2.0,0.6578309236626547,-0.0023454120826602587,-0.0034296347165782004,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",82,40,42,-0.024390243902439025,0,16,9,9,0,"1.908732,2.541177,3.250639,4.102918"
step18b_bge_m3_huber_w0p0350_l0p5,huber,0.035,0.5,0.6578231880033628,-0.0023531477419521662,-0.003437370375870108,0.18246476106413778,11,15,26,0,"{1: 125, 2: 65, 3: 51, 4: 35, 5: 22}","{1: 137, 2: 66, 3: 45, 4: 28, 5: 22}",129,67,62,0.03875968992248062,13,31,16,17,0,"1.910970,2.550859,3.268725,4.110956"
step18b_bge_m3_ridge_a3p0_w0p0350_l2p0,ridge_a3p0,0.035,2.0,0.6577515821454607,-0.002424753599854279,-0.003508976233772221,0.17239764697017806,8,10,18,0,"{1: 123, 2: 64, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 64, 3: 41, 4: 31, 5: 23}",109,54,55,-0.009174311926605505,12,24,13,12,0,"1.915631,2.541333,3.245821,4.082404"
step18b_bge_m3_huber_w0p0225_l1p0,huber,0.0225,1.0,0.657751407720055,-0.0024249280252599537,-0.0035091506591778954,0.17575335166816464,7,13,20,0,"{1: 124, 2: 64, 3: 54, 4: 34, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 29, 5: 22}",109,55,54,0.009174311926605505,5,29,12,15,0,"1.911610,2.539685,3.261890,4.120967"
step18b_bge_m3_huber_w0p0375_l4p0,huber,0.0375,4.0,0.657716222931406,-0.00246011281390901,-0.0035443354478269518,0.17575335166816464,9,15,24,0,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 137, 2: 66, 3: 45, 4: 28, 5: 22}",125,62,63,-0.008,17,29,14,17,0,"1.910218,2.536586,3.266369,4.094296"
step18b_bge_m3_ridge_a100p0_w0p0100_l2p0,ridge_a100p0,0.01,2.0,0.6577110407791219,-0.0024652949661930768,-0.0035495176001110185,0.1824647610641378,8,13,21,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",90,44,46,-0.022222222222222223,0,19,11,11,0,"1.910602,2.545370,3.257072,4.111910"
step18b_bge_m3_ridge_a3p0_w0p0125_l4p0,ridge_a3p0,0.0125,4.0,0.6576920041488614,-0.0024843315964535595,-0.003568554230371501,0.17575335166816464,6,10,16,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 32, 5: 22}",87,43,44,-0.011494252873563218,0,18,9,8,0,"1.909445,2.540849,3.257238,4.112302"
step18b_bge_m3_ridge_a3p0_w0p0400_l0p5,ridge_a3p0,0.04,0.5,0.6576822767642848,-0.002494058981030167,-0.003578281614948109,0.17239764697017804,7,12,19,0,"{1: 123, 2: 64, 3: 55, 4: 34, 5: 22}","{1: 139, 2: 64, 3: 43, 4: 29, 5: 23}",114,58,56,0.017543859649122806,13,25,12,14,0,"1.915681,2.538291,3.259270,4.082263"
step18b_bge_m3_ridge_a3p0_w0p0100_l4p0,ridge_a3p0,0.01,4.0,0.6576394110421582,-0.0025369247031568065,-0.0036211473370747482,0.18582046576212438,8,11,19,1,"{1: 125, 2: 64, 3: 52, 4: 35, 5: 22}","{1: 137, 2: 68, 3: 39, 4: 32, 5: 22}",90,45,45,0.0,0,17,11,9,0,"1.907645,2.548637,3.257368,4.120426"
step18b_bge_m3_huber_w0p0200_l2p0,huber,0.02,2.0,0.6575606862738912,-0.0026156494714237866,-0.0036998721053417283,0.18582046576212438,9,13,22,0,"{1: 124, 2: 66, 3: 52, 4: 34, 5: 22}","{1: 138, 2: 66, 3: 43, 4: 28, 5: 23}",110,56,54,0.01818181818181818,4,29,14,13,0,"1.912186,2.547648,3.268369,4.120013"
step18b_bge_m3_huber_w0p0100_l2p0,huber,0.01,2.0,0.6575111267329747,-0.0026652090123402417,-0.0037494316462581834,0.17910905636615124,7,11,18,1,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 32, 5: 22}",90,44,46,-0.022222222222222223,1,20,10,9,0,"1.910968,2.540901,3.257658,4.111649"
step18b_bge_m3_ridge_a3p0_w0p0400_l2p0,ridge_a3p0,0.04,2.0,0.6574069908055933,-0.0027693449397216963,-0.003853567573639638,0.1723976469701781,9,10,19,0,"{1: 123, 2: 64, 3: 53, 4: 36, 5: 22}","{1: 138, 2: 65, 3: 42, 4: 30, 5: 23}",111,55,56,-0.009009009009009009,14,24,12,12,0,"1.913822,2.535372,3.245461,4.089773"
step18b_bge_m3_ridge_a30p0_w0p0100_l2p0,ridge_a30p0,0.01,2.0,0.6571988627934521,-0.002977472951862903,-0.0040616955857808446,0.18246476106413784,8,15,23,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 41, 4: 30, 5: 22}",96,46,50,-0.041666666666666664,0,20,11,13,0,"1.911802,2.547820,3.263506,4.110825"
step18b_bge_m3_huber_w0p0400_l2p0,huber,0.04,2.0,0.657185633883678,-0.0029907018616369685,-0.00407492449555491,0.17575335166816466,11,15,26,0,"{1: 124, 2: 64, 3: 53, 4: 34, 5: 23}","{1: 137, 2: 66, 3: 45, 4: 28, 5: 22}",130,64,66,-0.015384615384615385,18,29,16,17,0,"1.910104,2.535848,3.266958,4.094854"
step18b_bge_m3_ridge_a3p0_w0p0400_l1p0,ridge_a3p0,0.04,1.0,0.6571796882301149,-0.0029966475152001237,-0.0040808701491180654,0.17239764697017806,9,11,20,0,"{1: 123, 2: 64, 3: 53, 4: 36, 5: 22}","{1: 139, 2: 64, 3: 41, 4: 32, 5: 22}",118,57,61,-0.03389830508474576,13,26,12,13,0,"1.917910,2.542025,3.241111,4.105039"
step18b_bge_m3_ridge_a3p0_w0p0325_l4p0,ridge_a3p0,0.0325,4.0,0.6570481406576523,-0.0031281950876627107,-0.004212417721580652,0.1723976469701781,6,10,16,0,"{1: 124, 2: 63, 3: 55, 4: 34, 5: 22}","{1: 139, 2: 64, 3: 41, 4: 31, 5: 23}",99,48,51,-0.030303030303030304,8,22,11,12,0,"1.915995,2.537687,3.248010,4.088273"
step18b_bge_m3_ridge_a3p0_w0p0375_l1p0,ridge_a3p0,0.0375,1.0,0.6569014863789806,-0.003274849366334376,-0.0043590720002523176,0.16904194227219152,7,10,17,0,"{1: 123, 2: 63, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 42, 4: 30, 5: 23}",106,51,55,-0.03773584905660377,13,23,12,12,0,"1.914241,2.534348,3.245983,4.087363"
step18b_bge_m3_huber_w0p0400_l1p0,huber,0.04,1.0,0.6568203986117795,-0.003355937133535436,-0.004440159767453378,0.16233053287621838,8,13,21,0,"{1: 124, 2: 61, 3: 56, 4: 34, 5: 23}","{1: 137, 2: 65, 3: 45, 4: 29, 5: 22}",123,60,63,-0.024390243902439025,23,26,13,15,0,"1.907864,2.522655,3.256433,4.090162"
step18b_bge_m3_ridge_a3p0_w0p0375_l2p0,ridge_a3p0,0.0375,2.0,0.6567645670837914,-0.0034117686615235954,-0.004495991295441537,0.1723976469701781,8,12,20,0,"{1: 123, 2: 64, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 64, 3: 43, 4: 29, 5: 23}",113,55,58,-0.02654867256637168,13,24,13,14,0,"1.915786,2.541912,3.249530,4.085773"
step18b_bge_m3_ridge_a3p0_w0p0400_l4p0,ridge_a3p0,0.04,4.0,0.6566431098160845,-0.0035332259292304435,-0.004617448563148385,0.17575335166816464,9,13,22,0,"{1: 123, 2: 65, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 64, 3: 43, 4: 30, 5: 22}",121,59,62,-0.024793388429752067,13,26,14,15,0,"1.917015,2.544545,3.256325,4.097364"
step18b_bge_m3_huber_w0p0375_l1p0,huber,0.0375,1.0,0.6564433463285612,-0.003732989416753818,-0.00481721205067176,0.16233053287621835,6,13,19,0,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 65, 3: 45, 4: 29, 5: 22}",122,58,64,-0.04918032786885246,17,28,11,15,0,"1.910665,2.528891,3.264889,4.094534"
