lookup_id,lookup_type,lookup_value,s2_found,s2_error,s2_paper_id,s2_title,s2_venue,s2_year,s2_reference_count,s2_citation_count,s2_influential_citation_count,s2_publication_types,s2_fields_of_study,s2_is_open_access
DOI:10.1109/lics.2017.8005085,doi,10.1109/lics.2017.8005085,True,,85d412323598348b5ff94e75a1d00ef63cdccecc,The logic of counting query answers,Logic in Computer Science,2015.0,31.0,7.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005086,doi,10.1109/lics.2017.8005086,True,,fe1de6dfd9f55f6a1986e0c59120a38b47e55293,Enumeration reducibility in closure spaces with applications to logic and algebra,Logic in Computer Science,2015.0,46.0,6.0,1.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005088,doi,10.1109/lics.2017.8005088,True,,23075d24c6f5a1574d0b7a40bda7eda5d1b867c5,Cut-free completeness for modal mu-calculus,Logic in Computer Science,2017.0,26.0,81.0,6.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005090,doi,10.1109/lics.2017.8005090,True,,05747501beba337f5767a7a01dd1dce5971b596e,Computing quantiles in Markov chains with multi-dimensional costs,Logic in Computer Science,2017.0,39.0,7.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005091,doi,10.1109/lics.2017.8005091,True,,490ac6a32a625fe2a8ba05c0903e865398fbe35d,Riesz Modal logic for Markov processes,Logic in Computer Science,2017.0,26.0,7.0,0.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005092,doi,10.1109/lics.2017.8005092,True,,f21ceb98fd05bd5ce3764458e9c04767e5dd591f,Succinct progress measures for solving parity games,Logic in Computer Science,2017.0,34.0,102.0,17.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2017.8005093,doi,10.1109/lics.2017.8005093,True,,1683e956b4c517e01698fd926b0fcb691930a14c,Generalised species of rigid resource terms,Logic in Computer Science,2017.0,40.0,31.0,5.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005094,doi,10.1109/lics.2017.8005094,True,,dbbb9ba487f2e485c0d968580c85513946ce83d6,A fine-grained hierarchy of hard problems in the separated fragment,Logic in Computer Science,2017.0,28.0,12.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005096,doi,10.1109/lics.2017.8005096,True,,806811aaee124e115e86f08b2947bc3b2651253a,On delay and regret determinization of max-plus automata,Logic in Computer Science,2017.0,27.0,15.0,1.0,JournalArticle,Mathematics|Computer Science,True
DOI:10.1109/lics.2017.8005097,doi,10.1109/lics.2017.8005097,True,,f9190a120e51b2c73b0de6fab0352a3de15a7318,The clocks are ticking: No more delays!,Logic in Computer Science,2017.0,31.0,43.0,6.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2017.8005099,doi,10.1109/lics.2017.8005099,True,,f6dfbf746bfe5a4bc91fac888045e7f9ca653a3a,"Uniform, integral and efficient proofs for the determinant identities",Logic in Computer Science,2017.0,64.0,4.0,0.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005100,doi,10.1109/lics.2017.8005100,True,,885e5694257127a5acb0c1e5a2bd031ee82d5873,Parity objectives in countable MDPs,Logic in Computer Science,2017.0,28.0,22.0,2.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005101,doi,10.1109/lics.2017.8005101,True,,7f8c61ccf0f18f8da0f50f610e5805124a2130e2,Polynomial automata: Zeroness and applications,Logic in Computer Science,2017.0,43.0,32.0,13.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005102,doi,10.1109/lics.2017.8005102,True,,55689c09e111a641b1ddbe55cadbcfd4114f25b1,On the axiomatizability of quantitative algebras,Logic in Computer Science,2017.0,28.0,45.0,12.0,JournalArticle,Mathematics|Computer Science,True
DOI:10.1109/lics.2017.8005104,doi,10.1109/lics.2017.8005104,True,,4043c1badfd1671a3cd8c2badd1781cbd88d6583,Foundations of information integration under bag semantics,Logic in Computer Science,2017.0,30.0,30.0,1.0,JournalArticle,Computer Science,False
DOI:10.1109/lics.2017.8005105,doi,10.1109/lics.2017.8005105,True,,bc541439386e71106561df231e4f1d63fd175831,Perfect half space games,Logic in Computer Science,2017.0,19.0,18.0,4.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005106,doi,10.1109/lics.2017.8005106,True,,38e1c4be24e72f57d42433fbd580d9f1762e1e2a,The homomorphism problem for regular graph patterns,Logic in Computer Science,2017.0,35.0,11.0,3.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005108,doi,10.1109/lics.2017.8005108,True,,8b14c6273507ec29c58a383c512cd9680585d3dd,Definability of semidefinite programming and lasserre lower bounds for CSPs,Logic in Computer Science,2017.0,21.0,18.0,4.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005109,doi,10.1109/lics.2017.8005109,True,,7725baf3419cc65fc35d3f4fc2f483d02c1b6258,A monad for full ground reference cells,Logic in Computer Science,2017.0,45.0,21.0,1.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005110,doi,10.1109/lics.2017.8005110,True,,a7e4d67c8879005e9e7f4dc8c63aca4eb7304d41,Quotients in monadic programming: Projective algebras are equivalent to coalgebras,Logic in Computer Science,2017.0,50.0,4.0,1.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005111,doi,10.1109/lics.2017.8005111,True,,b3d0c1bae8223c847fa3a07747b0bdbf7af95829,Register automata with linear arithmetic,Logic in Computer Science,2017.0,50.0,14.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005112,doi,10.1109/lics.2017.8005112,True,,c932a812d22331b43b3f3f8bf501e6b778da663b,The geometry of concurrent interaction: Handling multiple ports by way of multiple tokens,Logic in Computer Science,2017.0,38.0,16.0,0.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2017.8005113,doi,10.1109/lics.2017.8005113,True,,21bd8712c2f3aec9242618597c7154f4ba93a979,An effectful way to eliminate addiction to dependence,Logic in Computer Science,2017.0,22.0,37.0,1.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2017.8005114,doi,10.1109/lics.2017.8005114,True,,62bb34c989529fabeb78ad287250cc1fb881ba65,Equivalence of inductive definitions and cyclic proofs under arithmetic,Logic in Computer Science,2017.0,12.0,45.0,2.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005115,doi,10.1109/lics.2017.8005115,True,,14ac3fb76f1e7556219de6955076ef39eeee0c2a,Model-checking for successor-invariant first-order formulas on graph classes of bounded expansion,Logic in Computer Science,2017.0,42.0,10.0,1.0,JournalArticle,Mathematics|Computer Science,True
DOI:10.1109/lics.2017.8005119,doi,10.1109/lics.2017.8005119,True,,d31a5781203ffd2a75ff84b38dbd4ff4259516ab,The continuity of monadic stream functions,Logic in Computer Science,2017.0,29.0,4.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005120,doi,10.1109/lics.2017.8005120,True,,aa2d796441a0c70956a368da4303145698d8730d,A cartesian-closed category for higher-order model checking,Logic in Computer Science,2017.0,26.0,11.0,0.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005121,doi,10.1109/lics.2017.8005121,True,,30b92fada17268e7d8ae313c6c75940cdd9363c9,Understanding the complexity of #SAT using knowledge compilation,Logic in Computer Science,2017.0,38.0,20.0,6.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005122,doi,10.1109/lics.2017.8005122,True,,696ec40317b9ccca0269c8a51c25b3dfff06dda9,The primitivity of operators in the algebra of binary relations under conjunctions of containments,Logic in Computer Science,2017.0,17.0,5.0,0.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005124,doi,10.1109/lics.2017.8005124,True,,a8643c46a36bf3cf27a06041a49374527bed6482,A type-theoretical definition of weak ω-categories,Logic in Computer Science,2017.0,20.0,26.0,2.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005125,doi,10.1109/lics.2017.8005125,True,,f1523e4f6056a61ca87c8837662fbbdbbf2de207,Games with costs and delays,Logic in Computer Science,2017.0,24.0,5.0,0.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005127,doi,10.1109/lics.2017.8005127,True,,335da88b25afaa9314c0db9438d7267dca28c8ae,Typability in bounded dimension,Logic in Computer Science,2017.0,18.0,11.0,0.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005128,doi,10.1109/lics.2017.8005128,True,,00fa97b71c59d67cb4d9d26d115069b9bae86db5,The equivalence of two dichotomy conjectures for infinite domain constraint satisfaction problems,Logic in Computer Science,2017.0,32.0,50.0,4.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005129,doi,10.1109/lics.2017.8005129,True,,e8bbe3041b2af56a26b1a974c6c8767068a530d1,The pebbling comonad in Finite Model Theory,Logic in Computer Science,2017.0,39.0,62.0,6.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005130,doi,10.1109/lics.2017.8005130,True,,e85c844aa8367258826a9c644030cd25f90219e0,Stack semantics of type theory,Logic in Computer Science,2017.0,24.0,30.0,3.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005131,doi,10.1109/lics.2017.8005131,True,,f30868249940b234a23fcf466f40f7077bd4ae27,MDPs with energy-parity objectives,Logic in Computer Science,2017.0,28.0,14.0,3.0,JournalArticle,Mathematics|Computer Science,True
DOI:10.1109/lics.2017.8005132,doi,10.1109/lics.2017.8005132,True,,e375ec18ae26bbf013eeff353fd5895b7efe5f3e,Partial derivatives on graphs for Kleene allegories,Logic in Computer Science,2017.0,23.0,17.0,1.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005134,doi,10.1109/lics.2017.8005134,True,,c67646aa89d212fff6a643e8f6ce778d47bbee32,On strong determinacy of countable stochastic games,Logic in Computer Science,2017.0,35.0,7.0,0.0,JournalArticle,Mathematics|Computer Science,True
DOI:10.1109/lics.2017.8005135,doi,10.1109/lics.2017.8005135,True,,955644ecfa7433a5e6f79349ce22c708987904ef,Domains and event structures for fusions,Logic in Computer Science,2017.0,45.0,8.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005137,doi,10.1109/lics.2017.8005137,True,,ae2e59e71749f37f42500e52efc78f90b3434605,A convenient category for higher-order probability theory,Logic in Computer Science,2017.0,43.0,178.0,19.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005138,doi,10.1109/lics.2017.8005138,True,,90a8fb3f57b9cc997bf1ae1e977f49dad20106a8,Untwisting two-way transducers in elementary time,Logic in Computer Science,2017.0,29.0,10.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005139,doi,10.1109/lics.2017.8005139,True,,f75ca2b93d455c63b3f075e6b9d9d10d182fe206,Bounded time computation on metric spaces and Banach spaces,Logic in Computer Science,2017.0,61.0,8.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005140,doi,10.1109/lics.2017.8005140,False,,,,,,,,,,,
DOI:10.1109/lics.2017.8005141,doi,10.1109/lics.2017.8005141,True,,9695cbc869ee5b74c7f507b4e851f1f70d46b14e,"Decidability, complexity, and expressiveness of first-order logic over the subword ordering",Logic in Computer Science,2017.0,44.0,58.0,3.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005142,doi,10.1109/lics.2017.8005142,True,,09025871eb3e06260795460b493bf87f3ae3a4e2,Lean and full congruence formats for recursion,Logic in Computer Science,2017.0,55.0,12.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005143,doi,10.1109/lics.2017.8005143,True,,1c7007652ad77da6f73822d3af7610980e37fb59,Differentiation in logical form,Logic in Computer Science,2017.0,33.0,3.0,0.0,JournalArticle,Mathematics|Computer Science,False
DOI:10.1109/lics.2017.8005144,doi,10.1109/lics.2017.8005144,True,,08cef896f4c7d2a641d775ec9674cdd6ddd05127,Static analysis of deterministic negotiations,Logic in Computer Science,2017.0,34.0,6.0,1.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2017.8005145,doi,10.1109/lics.2017.8005145,True,,0b4fd211dcf06bc891d90fb9ce456402b0c24447,On shift-invariant maximal filters and hormonal cellular automata,Logic in Computer Science,2017.0,15.0,3.0,0.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2017.8005146,doi,10.1109/lics.2017.8005146,True,,6d2a2335333be86e3a0b851df11d9ba13a33f6b3,The real projective spaces in homotopy type theory,Logic in Computer Science,2017.0,13.0,17.0,2.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005147,doi,10.1109/lics.2017.8005147,True,,b9e7371682be9beb53b5e6083751f0cea43780ea,Data structures for quasistrict higher categories,Logic in Computer Science,2016.0,75.0,25.0,7.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005148,doi,10.1109/lics.2017.8005148,True,,2df909f19cc230e9aaa05e45f3459d359c8c8073,A crevice on the Crane Beach: Finite-degree predicates,Logic in Computer Science,2017.0,24.0,2.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005151,doi,10.1109/lics.2017.8005151,True,,69750127b0d28d725678400c62050393d70826f3,Categorical liveness checking by corecursive algebras,Logic in Computer Science,2017.0,44.0,11.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005152,doi,10.1109/lics.2017.8005152,True,,695570e19e6c15308b160f16dc4f9aa7d85de41b,Unrestricted stone duality for Markov processes,Logic in Computer Science,2017.0,44.0,8.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2017.8005153,doi,10.1109/lics.2017.8005153,True,,7c75f1beaf9cbf99b6f32b3bc22c3fad653886d3,A weakest pre-expectation semantics for mixed-sign expectations,Logic in Computer Science,2017.0,23.0,29.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2019.8785655,doi,10.1109/lics.2019.8785655,True,,2fe9f8ba5073d38f0905f5f5acb6ac2aae9ab5d7,Separation and covering for group based concatenation hierarchies,Logic in Computer Science,2019.0,55.0,15.0,0.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2019.8785656,doi,10.1109/lics.2019.8785656,True,,80e7622be9dc840f0a94bffb22a70adb9f91e900,Why Propositional Quantification Makes Modal Logics on Trees Robustly Hard?,Logic in Computer Science,2019.0,63.0,10.0,1.0,JournalArticle,Mathematics|Computer Science,True
DOI:10.1109/lics.2019.8785657,doi,10.1109/lics.2019.8785657,True,,f32a5c0e6f3ab668efbdba1e01bf41ae1e0ee07b,Higher-Kinded Data Types: Syntax and Semantics,Logic in Computer Science,2019.0,10.0,17.0,2.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2019.8785658,doi,10.1109/lics.2019.8785658,True,,e0c988d323c3c773750731d1e07e272aab6fffad,Model Comparison Games for Horn Description Logics,Logic in Computer Science,2019.0,72.0,12.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2019.8785659,doi,10.1109/lics.2019.8785659,True,,0d87daeabe99e4c627be1988081045a879193200,The Logic of Action Lattices is Undecidable,Logic in Computer Science,2019.0,31.0,13.0,0.0,JournalArticle,Computer Science,False
DOI:10.1109/lics.2019.8785660,doi,10.1109/lics.2019.8785660,True,,9b3cccc976428bbc40e699bbc2b13a67aa56ac95,Point-width and Max-CSPs,Logic in Computer Science,2019.0,61.0,5.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2019.8785661,doi,10.1109/lics.2019.8785661,True,,343ee062f01f553be4f4b2d623446661e647c46d,Path Spaces of Higher Inductive Types in Homotopy Type Theory,Logic in Computer Science,2019.0,43.0,19.0,1.0,JournalArticle,Mathematics|Computer Science,True
DOI:10.1109/lics.2019.8785664,doi,10.1109/lics.2019.8785664,True,,24fc191b1e7eea8ab64b69348fa9437004ba06c5,Categorical Semantics for Time Travel,Logic in Computer Science,2019.0,42.0,15.0,0.0,JournalArticle,Computer Science|Mathematics|Physics,True
DOI:10.1109/lics.2019.8785665,doi,10.1109/lics.2019.8785665,True,,a54512c6f7669837b042ce913e44d5b5863d655b,Backprop as Functor: A compositional perspective on supervised learning,Logic in Computer Science,2017.0,20.0,125.0,17.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2019.8785666,doi,10.1109/lics.2019.8785666,True,,c9a61678403fdb25a307c8171fcd211773a08bef,Descriptive complexity for minimal time of cellular automata,Logic in Computer Science,2019.0,35.0,2.0,0.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2019.8785667,doi,10.1109/lics.2019.8785667,True,,25130fb2993cdc39a28c01c1f5f71f16adffc68a,A Sequent Calculus for Opetopes,Logic in Computer Science,2019.0,19.0,5.0,0.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2019.8785668,doi,10.1109/lics.2019.8785668,True,,04c962bab7934b294bf4447b4606d30188038a45,Reasoning about Divergences for Relaxations of Differential Privacy,arXiv.org,2017.0,39.0,2.0,0.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2019.8785669,doi,10.1109/lics.2019.8785669,True,,30613dd8611111fc58c09b721d96d27ff98b9f42,Block products for algebras over countable words and applications to logic,Logic in Computer Science,2019.0,26.0,2.0,0.0,JournalArticle,Computer Science|Mathematics,False
DOI:10.1109/lics.2019.8785670,doi,10.1109/lics.2019.8785670,True,,ac6657dec735d561d9bb7a7cb6a2d69e1ce0a457,Differentiable Causal Computations via Delayed Trace,Logic in Computer Science,2019.0,37.0,23.0,5.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2019.8785671,doi,10.1109/lics.2019.8785671,True,,5c6dbf62c91fdf49cc1daf5232536dd635023281,Promises Make Finite (Constraint Satisfaction) Problems Infinitary,Logic in Computer Science,2019.0,26.0,14.0,3.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2019.8785672,doi,10.1109/lics.2019.8785672,True,,9148c0f569537c0b33f51b4c00495eb20c7b94ca,Long-run Satisfaction of Path Properties,Logic in Computer Science,2019.0,37.0,2.0,0.0,JournalArticle,Computer Science,True
DOI:10.1109/lics.2019.8785674,doi,10.1109/lics.2019.8785674,True,,cbc5d6ebed65711f2a1ac54e6abd4f268cc00e01,Lambda Y-Calculus With Priorities,Logic in Computer Science,2019.0,36.0,3.0,1.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2019.8785676,doi,10.1109/lics.2019.8785676,True,,a76d27bd72cd59bd1ce01fad3fe577facca11856,Completeness for Game Logic,Logic in Computer Science,2019.0,32.0,14.0,1.0,JournalArticle,Computer Science|Mathematics,True
DOI:10.1109/lics.2019.8785677,doi,10.1109/lics.2019.8785677,True,,08ff43afa09a46382c592a0b63e1ec4071d6b853,A comonadic view of simulation and quantum resources,Logic in Computer Science,2019.0,27.0,18.0,1.0,JournalArticle,Computer Science|Physics|Mathematics,True
