source_split,id,title,score,p1,p2,p3,p4,p5,source,text_out,error
train,579,Knowledge Base Embeddings: Semantics and Theoretical Properties.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,580,Action Language mA* with Higher-Order Action Observability.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,581,Contracted Temporal Equilibrium Logic.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,582,Ontology-Based Query Answering over Datalog-Expressible Rule Sets is Undecidable.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,583,Non-monotone Fixpoint Theory Based on the Structure of Weak Bilattices.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,584,ASP-QRAT: A Conditionally Optimal Dual Proof System for ASP.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,585,Explaining Image Classifiers.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,586,On Verifying and Generating Robust Plans for Planning Tasks with Exogenous Events.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,587,Strongly Analytic Calculi for KLM Logics with SMT-Based Prover.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,588,LLASP: Fine-tuning Large Language Models for Answer Set Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,589,Qiana: A First-Order Formalism to Quantify over Contexts and Formulas.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,590,Bridging Max Graph Neural Networks and Datalog with Negation.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,591,Blending Grounding and Compilation for Efficient ASP Solving.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,592,Symmetries and Expressive Requirements for Learning General Policies.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,593,"Weighted Merging Operators: Product, Utility-based Operators and Egalitarianism.",2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,594,Heuristic Strategies for Accelerating Multi-Agent Epistemic Planning.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,595,A Sound and Complete Axiomatisation for Intuitionistic Linear Temporal Logic.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,596,Boundedness for Unions of Conjunctive Regular Path Queries over Simple Regular Expressions.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,597,Possibility of Conditionals and Conditional Possibilities: From the Triviality Result to Possibilistic Imaging.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,598,Learning to Ground Existentially Quantified Goals.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,599,dPASP: A Probabilistic Logic Programming Environment For Neurosymbolic Learning and Reasoning.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,600,Preference-Based Abstract Argumentation for Case-Based Reasoning.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,601,Axiomatization of Approximate Exclusion.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,602,A Representation Theorem for Causal Decision Making.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,603,Verification of General Games with Imperfect Information Using Strategy Logic.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,604,From Acceptance to Rejection in Abstract Argumentation.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,605,Operator-Based Semantics for Choice Programs: Is Choosing Losing?,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,606,Extending Description Logics with Generic Concepts - the Tale of Two Semantics.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,607,Incentive Design for Rational Agents.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,608,LAD-based Feature Selection for Optimal Decision Trees and Other Classifiers.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,609,Nemo: Your Friendly and Versatile Rule Reasoning Toolkit.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,610,Distance-Restricted Explanations: Theoretical Underpinnings &amp; Efficient Implementation.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,611,Unique Characterisability and Learnability of Temporal Queries Mediated by an Ontology.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,612,Total Preorders vs Ranking Functions under Belief Revision - the Dynamics of Empty Layers.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,613,On the Expressivity of Recurrent Neural Cascades with Identity.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,614,Leveraging Decision-DNNF Compilation for Enumerating Disjoint Partial Models.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,615,Complexity Results and Algorithms for Preferential Argumentative Reasoning in ASPIC+.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,616,Contestable AI Needs Computational Argumentation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,617,Adding Circumscription to Decidable Fragments of First-Order Logic: A Complexity Rollercoaster.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,618,Description Logics with Abstraction and Refinement: From ALC to EL.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,619,Automated Reasoning in Systems Biology: A Necessity for Precision Medicine.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,620,Relational Graph Convolutional Networks Do Not Learn Sound Rules.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,621,SHACL Validation under the Well-founded Semantics.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,622,Explaining Decisions in ML Models: A Parameterized Complexity Analysis.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,623,The Sticky Path to Expressive Querying: Decidability of Navigational Queries under Existential Rules.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,624,Learning Robust Reward Machines from Noisy Labels.,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
train,625,Logical Distillation of Graph Neural Networks.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,626,Balancing Open-Mindedness and Conservativeness in Quantitative Bipolar Argumentation (and How to Prove Semantical from Functional Properties).,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,627,Repairing Assumption-Based Argumentation Frameworks.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,628,Semantic Constructions for Belief Base Contraction: Partial Meet vs Smooth Kernel.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,629,Collective Satisfaction Semantics for Opinion Based Argumentation.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,630,Navigating and Querying Answer Sets: How Hard Is It Really and Why?,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,631,On Abstracting over the Irrelevant in Answer Set Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,632,The Realizability of Revision and Contraction Operators in Epistemic Spaces.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,633,Model Counting in the Wild.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,634,Optimisation and Approximation in Abstract Argumentation: The Case of Admissibility.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,635,Large Neighborhood Prioritized Search for Combinatorial Optimization with Answer Set Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,636,Complexity of Weighted First-Order Model Counting in the Two-Variable Fragment with Counting Quantifiers: A Bound to Beat.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,637,Dialectical Reconciliation via Structured Argumentative Dialogues.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,638,Expressive Power of Definite Descriptions in Modal Logics.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,639,MTLearn: Extracting Temporal Rules Using Datalog Rule Learners.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,640,ASPEN: ASP-Based System for Collective Entity Resolution.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,641,"Joint Proceedings of the Joint Workshop on Knowledge Diversity and Cognitive Aspects of KR and the Workshop on Symbolic and Neuro-Symbolic Architectures for Intelligent Robotics Technology (KoDis-CAKR-SYNERGY 2024) co-located with the 21st International Conference on Principles of Knowledge Representation and Reasoning (KR 2024), Hanoi, Vietnam, November 2-8, 2024.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,642,"Proceedings of the 21st International Conference on Principles of Knowledge Representation and Reasoning, KR 2024, Hanoi, Vietnam. November 2-8, 2024.",5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,643,Copredication and Ontological Mutability.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,644,On the Suitability of Inconsistency Measures.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,645,Unifying Abduction and Deduction through Argumentation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,646,Cognitively Adequate Complexity of Reasoning in a Description Logic.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,647,Voting for Bins: Integrating Imprecise Probabilistic Beliefs into the Condorcet Jury Theorem.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,648,Explaining Agent Behaviour via Causal Analysis of Mental States.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,649,ExACT Explainable Clustering: Unravelling the Intricacies of Cluster Formation.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,650,On Simple Expectations and Observations of Intelligent Agents: A Complexity Study.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,651,Interactive Explanations by Conflict Resolution via Argumentative Exchanges.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,652,Do Repeat Yourself: Understanding Sufficient Conditions for Restricted Chase Non-Termination.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,653,Concerning Measures in a First-order Logic with Actions and Meta-beliefs.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,654,Revisiting Inferential Benchmarks for Knowledge Graph Completion.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,655,Counterfactual Reasoning via Grounded Distance.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,656,Revising Boolean Logical Models of Biological Regulatory Networks.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,657,Diagnosis for Post Concept Drift Decision Trees Repair.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,658,Knowledge-Driven Robot Program Synthesis from Human VR Demonstrations.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,659,Pushing the Boundaries of Tractable Multiperspective Reasoning: A Deduction Calculus for Standpoint EL+.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,660,From Vision to Execution: Enabling Knowledge Representation and Reasoning in Hybrid Intelligent Robots Playing Mobile Games.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
train,661,Simple Contrapositive Assumption-Based Argumentation with Partially-Ordered Preferences.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,662,"A Singly Exponential Transformation of LTL[X, F] into Pure Past LTL.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,663,Unified Foundations of Team Semantics via Semirings.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,664,"On Conflict-free Labellings - Realizability, Construction and Patterns of Redundancy.",2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,665,Strategic Abilities of Forgetful Agents in Stochastic Environments.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,666,Towards Parallelising Extension Construction for Serialisable Semantics in Abstract Argumentation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,667,From Qualitative Choice Logic to Abstract Argumentation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,668,Forgetting Aspects in Assumption-Based Argumentation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,669,Inconsistency Handling in Prioritized Databases with Universal Constraints: Complexity Analysis and Links with Active Integrity Constraints.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,670,On Combining Collective Entity Resolution and Repairing (Extended Abstract).,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,671,Combining Global and Local Merges in Logic-based Entity Resolution.,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
train,672,Approximating Weakly Preferred Semantics in Abstract Argumentation through Vacuous Reduct Semantics.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,673,Default Logic as a Species of Causal Reasoning.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
train,674,A Comparative Study of Text Representations for French Real-Estate Classified Advertisements Information Extraction.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,675,Tractable Explaining of Multivariate Decision Trees.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,676,Everything You AlwaysWanted to Know About Urban Water Networks ButWere Afraid to Ask.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,677,Streamlining Input/Output Logics with Sequent Calculi.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,678,Property Directed Reachability for Planning Revisited.,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
train,679,Mathematical Foundations for Joining Only Knowing and Common Knowledge.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,680,On the Correspondence Between Monotonic Max-Sum GNNs and Datalog.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,681,Run-Based Semantics for RPQs.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,682,How to Manage a Budget with ATL+.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,683,"Synthesising Recursive Functions for First-Order Model Counting: Challenges, Progress, and Conjectures.",3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,684,Learning Hierarchical Policies by Iteratively Reducing the Width of Sketch Rules.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,685,Revising Weighted Knowledge Bases Using FH-Conditioning.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,686,Weighted Merging of Propositional Belief Bases.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,687,A Framework for Combining Entity Resolution and Query Answering in Knowledge Bases.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,688,Omega-Completeness of the Logic of Here-and-There and Strong Equivalence of Logic Programs.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,689,Causes for Changing Profiles (Preliminary Report).,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,690,Credible Models of Belief Update.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,691,A Family of Decidable Bi-intuitionistic Modal Logics.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
train,692,Logic-based Composition of Business Process Models.,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
train,693,Reasoning about Probability via Continuous Functions.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,694,Succinctness and Complexity of ALC with Counting Perceptrons.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,695,A Multi-Agent System for Addressing Cybersecurity Issues in Social Networks.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,696,Standpoint Linear Temporal Logic.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,697,Group Responsibility for Exceeding Risk Threshold.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,698,Finest Syntax Splittings of Ranking Functions and Total Preorders on Worlds.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,699,The Impact of Structure in Answer Set Counting: Fighting Cycles and its Limits.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,700,Revising Typical Beliefs: One Revision to Rule Them All.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,701,Learning Interpretable Heuristics for WalkSAT.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,702,Leveraging Large Language Models to Generate Answer Set Programs.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,703,On Computing Relevant Features for Explaining NBCs.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,704,Practical Abstraction for Model Checking of Multi-Agent Systems.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,705,An AI Approach to Large-Scale Medical Appointment (Re)Scheduling Using ASP.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
train,706,On Training Neurons with Bounded Compilations.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
train,707,Knowledge Compilation and More with SharpSAT-TD.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
train,708,Planning with Epistemic Preferences.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
train,709,On Epistemic Spaces for Iterated Belief Revision.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,710,Verification of Semantic Key Point Detection for Aircraft Pose Estimation.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
train,711,Definitions and (Uniform) Interpolants in First-Order Modal Logic.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
train,712,Query Rewriting with Disjunctive Existential Rules and Mappings.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
