id,title,venue,year,authors,doi,source_split,doi_norm,s2_id,first_surname,has_authors,title_len,author_count,oa_doi_found,openalex_error,oa_doi_id,oa_doi_title,oa_doi_year,oa_doi_cited_by_count,oa_doi_referenced_works_count,oa_doi_fwci,oa_doi_is_retracted,source_title,source_year,oa_title_found,title_search_error,title_match_score,title_year_delta,oa_title_id,openalex_doi,oa_title_title,oa_title_year,oa_title_cited_by_count,oa_title_referenced_works_count,oa_title_fwci,oa_title_is_retracted,oa_found,oa_source,oa_id,oa_year,oa_cited_by_count,oa_referenced_works_count,oa_fwci,oa_is_retracted,oa_title_match_score,oa_title_year_delta,oa_type,oa_type_crossref,abstract_source,abstract_len,has_abstract,s2_fields_of_study,s2_publication_types,doi_lookup_id,doi_lookup_type,doi_lookup_value,doi_s2_found,doi_s2_error,doi_s2_paper_id,doi_s2_title,doi_s2_venue,doi_s2_year,doi_s2_reference_count,doi_s2_citation_count,doi_s2_influential_citation_count,doi_s2_publication_types,doi_s2_fields_of_study,doi_s2_is_open_access,id_lookup_id,id_lookup_type,id_lookup_value,id_s2_found,id_s2_error,id_s2_paper_id,id_s2_title,id_s2_venue,id_s2_year,id_s2_reference_count,id_s2_citation_count,id_s2_influential_citation_count,id_s2_publication_types,id_s2_fields_of_study,id_s2_is_open_access,s2_found,s2_source,s2_reference_count,s2_citation_count,s2_influential_citation_count,s2_year,s2_is_open_access,s2_venue,crossref_found,crossref_error,crossref_title,crossref_publisher,crossref_type,crossref_subjects,crossref_subject_count,crossref_reference_count,crossref_is_referenced_by_count,crossref_license_count,crossref_has_abstract,coci_found,coci_error,coci_citation_count,log_oa_cited_by_count,log_oa_referenced_works_count,log_oa_fwci,log_s2_reference_count,log_s2_citation_count,log_s2_influential_citation_count,log_crossref_reference_count,log_crossref_is_referenced_by_count,log_coci_citation_count,paper_age,best_citation_count,best_reference_count,citation_velocity,citation_count_mean,citation_disagreement,citation_source_count,influential_ratio,external_found_count,top_s2_field,top_s2_pub_type,crossref_primary_subject,concept_has_logic,concept_has_ai,concept_has_asp,log_best_citation_count,best_citation_count_global_pct,best_citation_count_venue_pct,best_citation_count_year_pct,best_citation_count_venue_year_pct,log_best_reference_count,best_reference_count_global_pct,best_reference_count_venue_pct,best_reference_count_year_pct,best_reference_count_venue_year_pct,log_citation_velocity,citation_velocity_global_pct,citation_velocity_venue_pct,citation_velocity_year_pct,citation_velocity_venue_year_pct,oa_fwci_global_pct,oa_fwci_venue_pct,oa_fwci_year_pct,oa_fwci_venue_year_pct,s2_influential_citation_count_global_pct,s2_influential_citation_count_venue_pct,s2_influential_citation_count_year_pct,s2_influential_citation_count_venue_year_pct
212,Summary on &quot;Hybrid Neuro-Symbolic Approach for Text-Based Games using Inductive Logic&quot;.,iclp,2022,"Ambrus Kaposi, András Kovács, Thorsten Altenkirch",https://www.semanticscholar.org/paper/78c2c6e6a9f4ae66e45d71c9467729cc39e10de7,train,,78c2c6e6a9f4ae66e45d71c9467729cc39e10de7,kaposi,1,97,3,,,,,,,,,,Summary on &quot;Hybrid Neuro-Symbolic Approach for Text-Based Games using Inductive Logic&quot;.,2022.0,False,,0.0,,,,,,,,,,0,none,,,,,,,0.0,,,,s2_tldr,214,True,,,,,,,,,,,,,,,,,,S2:78c2c6e6a9f4ae66e45d71c9467729cc39e10de7,s2_id,78c2c6e6a9f4ae66e45d71c9467729cc39e10de7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
213,Symbolic Reinforcement Learning Framework with Incremental Learning of Rule-based Policy.,iclp,2022,Jianqi Gao,https://www.semanticscholar.org/paper/0674b876781c37d0f49819d49e7d5b889a8e16ec,train,,0674b876781c37d0f49819d49e7d5b889a8e16ec,gao,1,89,1,,,,,,,,,,Symbolic Reinforcement Learning Framework with Incremental Learning of Rule-based Policy.,2022.0,False,,0.2875,-1.0,https://openalex.org/W3003265726,https://doi.org/10.1109/tnnls.2021.3070843,"A Survey on Knowledge Graphs: Representation, Acquisition, and Applications",2021.0,2617.0,349.0,249.078,False,0,none,,,,,,,0.2875,-1.0,,,s2_tldr,312,True,,,,,,,,,,,,,,,,,,S2:0674b876781c37d0f49819d49e7d5b889a8e16ec,s2_id,0674b876781c37d0f49819d49e7d5b889a8e16ec,False,,,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
214,Modeling Administrative Discretion using Goal-Directed Answer Set Programming.,iclp,2022,"Joaquín Arias, Mar Moreno-Rebato, Jose A. Rodriguez-García, Sascha Ossowski",https://www.semanticscholar.org/paper/199e4fa73f240833464ab5f20401822d1199b67d,train,,199e4fa73f240833464ab5f20401822d1199b67d,arias,1,78,4,,,,,,,,,,Modeling Administrative Discretion using Goal-Directed Answer Set Programming.,2022.0,True,,1.0,-1.0,https://openalex.org/W3201287587,https://doi.org/10.1007/978-3-030-85713-4_25,Modeling Administrative Discretion Using Goal-Directed Answer Set Programming,2021.0,9.0,14.0,3.2313,False,1,title,https://openalex.org/W3201287587,2021.0,9.0,14.0,3.2313,False,1.0,-1.0,,,s2_tldr,263,True,,,,,,,,,,,,,,,,,,S2:199e4fa73f240833464ab5f20401822d1199b67d,s2_id,199e4fa73f240833464ab5f20401822d1199b67d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,2.302585092994046,2.70805020110221,1.4425092744476253,,,,,,,5,9.0,14.0,1.8,9.0,,1,,1,none,none,none,0,0,0,2.302585092994046,0.6584302325581395,0.9303405572755418,0.7331932773109243,1.0,2.70805020110221,0.19113372093023256,0.39164086687306504,0.12815126050420167,0.3125,1.0296194171811581,0.7272892441860465,0.9396284829721362,0.7331932773109243,1.0,0.8199850299401198,0.967741935483871,0.8468085106382979,1.0,,,,
215,Semantics for Hybrid Probabilistic Logic Programs with Function Symbols: Technical Summary.,iclp,2022,Fabrizio Riguzzi,https://www.semanticscholar.org/paper/41cfc3b05243c8ef0d877c9e491fad5b0f7fdeb2,train,,41cfc3b05243c8ef0d877c9e491fad5b0f7fdeb2,riguzzi,1,91,1,,,,,,,,,,Semantics for Hybrid Probabilistic Logic Programs with Function Symbols: Technical Summary.,2022.0,False,,0.2453987730061349,0.0,https://openalex.org/W2747680751,https://doi.org/10.1007/s11042-022-13428-4,"Natural language processing: state of the art, current trends and challenges",2022.0,1694.0,146.0,208.9091,False,0,none,,,,,,,0.2453987730061349,0.0,,,s2_tldr,202,True,,,,,,,,,,,,,,,,,,S2:41cfc3b05243c8ef0d877c9e491fad5b0f7fdeb2,s2_id,41cfc3b05243c8ef0d877c9e491fad5b0f7fdeb2,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
216,Computing H-Partitions in ASP and Datalog.,iclp,2022,"R. S. Bird, O. de Moor",https://www.semanticscholar.org/paper/a1c7678dc41aa25d338e636632955043a411059e,train,,a1c7678dc41aa25d338e636632955043a411059e,bird,1,42,2,,,,,,,,,,Computing H-Partitions in ASP and Datalog.,2022.0,True,,1.0,0.0,https://openalex.org/W4225657807,https://doi.org/10.48550/arxiv.2202.03730,Computing H-Partitions in ASP and Datalog,2022.0,0.0,0.0,,False,1,title,https://openalex.org/W4225657807,2022.0,0.0,0.0,,False,1.0,0.0,,,s2_abstract,841,True,,,,,,,,,,,,,,,,,,S2:a1c7678dc41aa25d338e636632955043a411059e,s2_id,a1c7678dc41aa25d338e636632955043a411059e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,5,0.0,0.0,0.0,0.0,,1,,1,none,none,none,0,0,0,0.0,0.08357558139534883,0.19040247678018576,0.046218487394957986,0.28125,0.0,0.058684593023255814,0.11919504643962849,0.01680672268907563,0.125,0.0,0.08357558139534883,0.19040247678018576,0.046218487394957986,0.28125,,,,,,,,
217,Epistemic Logic Programs: a Novel Perspective and Some Extensions.,iclp,2022,SaÚl FernÁndez GonzÁlez,https://www.semanticscholar.org/paper/dc797224e96e458fc01be6758994ef660c77a333,train,,dc797224e96e458fc01be6758994ef660c77a333,gonzález,1,66,1,,,,,,,,,,Epistemic Logic Programs: a Novel Perspective and Some Extensions.,2022.0,False,,0.3129251700680272,-9.0,https://openalex.org/W2153791616,https://doi.org/10.1017/s0140525x12000477,"Whatever next? Predictive brains, situated agents, and the future of cognitive science",2013.0,5762.0,394.0,130.8168,False,0,none,,,,,,,0.3129251700680272,-9.0,,,s2_tldr,183,True,,,,,,,,,,,,,,,,,,S2:dc797224e96e458fc01be6758994ef660c77a333,s2_id,dc797224e96e458fc01be6758994ef660c77a333,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
218,An s(CASP) In-Browser Playground based on Ciao Prolog.,iclp,2022,"Daniela Ferreiro, José F. Morales, Salvador Abreu, Manuel V. Hermenegildo",https://www.semanticscholar.org/paper/c4f26eefbb40bebf8e63ec25370ef03db048718b,train,,c4f26eefbb40bebf8e63ec25370ef03db048718b,ferreiro,1,54,4,,,,,,,,,,An s(CASP) In-Browser Playground based on Ciao Prolog.,2022.0,True,,1.0,0.0,https://openalex.org/W7125884329,,An s(CASP) in-browser playground based on Ciao Prolog,2022.0,0.0,0.0,0.0,False,1,title,https://openalex.org/W7125884329,2022.0,0.0,0.0,0.0,False,1.0,0.0,,,s2_tldr,228,True,,,,,,,,,,,,,,,,,,S2:c4f26eefbb40bebf8e63ec25370ef03db048718b,s2_id,c4f26eefbb40bebf8e63ec25370ef03db048718b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,5,0.0,0.0,0.0,0.0,,1,,1,none,none,none,0,0,0,0.0,0.08357558139534883,0.19040247678018576,0.046218487394957986,0.28125,0.0,0.058684593023255814,0.11919504643962849,0.01680672268907563,0.125,0.0,0.08357558139534883,0.19040247678018576,0.046218487394957986,0.28125,0.13566616766467066,0.2532258064516129,0.07234042553191489,0.3,,,,
219,Tutorial: Automating Commonsense Reasoning.,iclp,2022,,https://www.semanticscholar.org/paper/74be40361f9330b6ba6ff224e199f7f13e228dc0,train,,74be40361f9330b6ba6ff224e199f7f13e228dc0,,0,43,0,,,,,,,,,,Tutorial: Automating Commonsense Reasoning.,2022.0,False,,0.3577235772357723,0.0,https://openalex.org/W4223610593,https://doi.org/10.1038/s41746-022-00589-7,Natural language processing applied to mental illness detection: a narrative review,2022.0,415.0,207.0,84.4067,False,0,none,,,,,,,0.3577235772357723,0.0,,,oat_abstract,821,True,,,,,,,,,,,,,,,,,,S2:74be40361f9330b6ba6ff224e199f7f13e228dc0,s2_id,74be40361f9330b6ba6ff224e199f7f13e228dc0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
220,Conflict Handling in Product Configuration using Answer Set Programming.,iclp,2022,Seemran Mishra,https://www.semanticscholar.org/paper/7146a3a5eb27637fc40d7f1752714506b28afeb4,train,,7146a3a5eb27637fc40d7f1752714506b28afeb4,mishra,1,72,1,,,,,,,,,,Conflict Handling in Product Configuration using Answer Set Programming.,2022.0,False,,0.3592814371257485,-13.0,https://openalex.org/W2120145199,https://doi.org/10.1088/0953-8984/21/39/395502,QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials,2009.0,28581.0,184.0,392.0914,False,0,none,,,,,,,0.3592814371257485,-13.0,,,s2_tldr,291,True,,,,,,,,,,,,,,,,,,S2:7146a3a5eb27637fc40d7f1752714506b28afeb4,s2_id,7146a3a5eb27637fc40d7f1752714506b28afeb4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
221,A Normative Model of Explanation for Binary Classification Legal AI and Its Implementation on Causal Explanations of Answer Set Programming.,iclp,2022,Haodi Zhang,https://www.semanticscholar.org/paper/b864f963634a5877589eb0007c73b9d67d9b440e,train,,b864f963634a5877589eb0007c73b9d67d9b440e,zhang,1,140,1,,,,,,,,,,A Normative Model of Explanation for Binary Classification Legal AI and Its Implementation on Causal Explanations of Answer Set Programming.,2022.0,False,,0.2801556420233463,-1.0,https://openalex.org/W3207559276,https://doi.org/10.1007/s00146-021-01294-x,"The AI gambit: leveraging artificial intelligence to combat climate change—opportunities, challenges, and recommendations",2021.0,411.0,110.0,18.1189,False,0,none,,,,,,,0.2801556420233463,-1.0,,,s2_tldr,203,True,,,,,,,,,,,,,,,,,,S2:b864f963634a5877589eb0007c73b9d67d9b440e,s2_id,b864f963634a5877589eb0007c73b9d67d9b440e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
222,Translating Definitions into the Language of Logic Programming: A Case Study.,iclp,2022,Christopher John Hogger,https://www.semanticscholar.org/paper/b964f29f4fb6c2dd7419b26e9e632189eda0ac4c,train,,b964f29f4fb6c2dd7419b26e9e632189eda0ac4c,hogger,1,77,1,,,,,,,,,,Translating Definitions into the Language of Logic Programming: A Case Study.,2022.0,False,,0.2753623188405797,-5.0,https://openalex.org/W2580035316,https://doi.org/10.1186/s12859-017-1934-z,ImageJ2: ImageJ for the next generation of scientific image data,2017.0,6187.0,62.0,626.8433,False,0,none,,,,,,,0.2753623188405797,-5.0,,,s2_tldr,169,True,,,,,,,,,,,,,,,,,,S2:b964f29f4fb6c2dd7419b26e9e632189eda0ac4c,s2_id,b964f29f4fb6c2dd7419b26e9e632189eda0ac4c,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
223,Automating Defeasible Reasoning in Law with Answer Set Programming.,iclp,2022,Guido Governatori,https://www.semanticscholar.org/paper/aac4e404ee83f0e217ccbc3a6fdfbb799b2101b8,train,,aac4e404ee83f0e217ccbc3a6fdfbb799b2101b8,governatori,1,67,1,,,,,,,,,,Automating Defeasible Reasoning in Law with Answer Set Programming.,2022.0,True,,1.0,0.0,https://openalex.org/W4404681143,,Automating Defeasible Reasoning in Law with Answer Set Programming,2022.0,1.0,0.0,0.1389,False,1,title,https://openalex.org/W4404681143,2022.0,1.0,0.0,0.1389,False,1.0,0.0,,,oat_abstract,1,False,,,,,,,,,,,,,,,,,,S2:aac4e404ee83f0e217ccbc3a6fdfbb799b2101b8,s2_id,aac4e404ee83f0e217ccbc3a6fdfbb799b2101b8,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,0.6931471805599453,0.0,0.13006288429816837,,,,,,,5,1.0,0.0,0.2,1.0,,1,,1,none,none,none,0,0,0,0.6931471805599453,0.22311046511627908,0.47058823529411764,0.14285714285714285,0.65625,0.0,0.058684593023255814,0.11919504643962849,0.01680672268907563,0.125,0.18232155679395465,0.22274709302325582,0.5154798761609907,0.14285714285714285,0.65625,0.2906062874251497,0.5645161290322581,0.19361702127659575,0.8666666666666667,,,,
224,Blawx: Web-based User-Friendly Rules as Code.,iclp,2022,"Mehmet Bektasoglu, Abdullah S. Bayraktar",https://www.semanticscholar.org/paper/734665bd9e14c63eea828b1af4ca2706c2f74bfa,train,,734665bd9e14c63eea828b1af4ca2706c2f74bfa,bektasoglu,1,45,2,,,,,,,,,,Blawx: Web-based User-Friendly Rules as Code.,2022.0,False,,0.3076923076923077,-1.0,https://openalex.org/W3190892098,https://doi.org/10.1007/s10506-021-09295-3,Logical English meets legal English for swaps and derivatives,2021.0,23.0,50.0,1.9598,False,0,none,,,,,,,0.3076923076923077,-1.0,,,s2_tldr,194,True,,,,,,,,,,,,,,,,,,S2:734665bd9e14c63eea828b1af4ca2706c2f74bfa,s2_id,734665bd9e14c63eea828b1af4ca2706c2f74bfa,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
225,Correct Causal Inference in Probabilistic Logic Programming.,iclp,2022,,https://www.semanticscholar.org/paper/1c679aa1b63fbc9aaa07672632962cec40cc6574,train,,1c679aa1b63fbc9aaa07672632962cec40cc6574,,0,60,0,,,,,,,,,,Correct Causal Inference in Probabilistic Logic Programming.,2022.0,False,,0.4153846153846154,-30.0,https://openalex.org/W2008906462,https://doi.org/10.1023/a:1022649401552,A Bayesian Method for the Induction of Probabilistic Networks from Data,1992.0,3502.0,106.0,45.1989,False,0,none,,,,,,,0.4153846153846154,-30.0,,,s2_tldr,317,True,,,,,,,,,,,,,,,,,,S2:1c679aa1b63fbc9aaa07672632962cec40cc6574,s2_id,1c679aa1b63fbc9aaa07672632962cec40cc6574,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
226,Exploiting the Full Power of Pearl&apos;s Causality in Probabilistic Logic Programming.,iclp,2022,,https://www.semanticscholar.org/paper/df04a6b99eaf2cd434716fcdd041b0c36a110063,train,,df04a6b99eaf2cd434716fcdd041b0c36a110063,,0,87,0,,,,,,,,,,Exploiting the Full Power of Pearl&apos;s Causality in Probabilistic Logic Programming.,2022.0,False,,0.3493975903614458,4.0,https://openalex.org/W7134861547,,From Thinker to Society: Security in Hierarchical Autonomy Evolution of AI Agents,2026.0,0.0,0.0,0.0,False,0,none,,,,,,,0.3493975903614458,4.0,,,s2_tldr,220,True,,,,,,,,,,,,,,,,,,S2:df04a6b99eaf2cd434716fcdd041b0c36a110063,s2_id,df04a6b99eaf2cd434716fcdd041b0c36a110063,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
227,Integration of Logical English and s(CASP).,iclp,2022,,https://www.semanticscholar.org/paper/8a871739533ea5d3a4d0db458c7d1ab3b31dee45,train,,8a871739533ea5d3a4d0db458c7d1ab3b31dee45,,0,43,0,,,,,,,,,,Integration of Logical English and s(CASP).,2022.0,False,,0.2888888888888888,-1.0,https://openalex.org/W3159693981,https://doi.org/10.3390/ijerph18094486,Climate Change and Mental Health: A Scoping Review,2021.0,447.0,127.0,29.1677,False,0,none,,,,,,,0.2888888888888888,-1.0,,,s2_tldr,282,True,,,,,,,,,,,,,,,,,,S2:8a871739533ea5d3a4d0db458c7d1ab3b31dee45,s2_id,8a871739533ea5d3a4d0db458c7d1ab3b31dee45,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
228,A Query Evaluation Method for ASP with Abduction.,iclp,2022,"Gerhard Wetzel, Francesca Toni",https://www.semanticscholar.org/paper/b2133f190d2dba7908fc0fa94659b4d21ab23d0f,train,,b2133f190d2dba7908fc0fa94659b4d21ab23d0f,wetzel,1,49,2,,,,,,,,,,A Query Evaluation Method for ASP with Abduction.,2022.0,False,,0.3975155279503105,-1.0,https://openalex.org/W3125997628,https://doi.org/10.1109/access.2021.3051315,A Survey of Contrastive and Counterfactual Explanation Generation Methods for Explainable Artificial Intelligence,2021.0,352.0,204.0,35.962,False,0,none,,,,,,,0.3975155279503105,-1.0,,,s2_tldr,227,True,,,,,,,,,,,,,,,,,,S2:b2133f190d2dba7908fc0fa94659b4d21ab23d0f,s2_id,b2133f190d2dba7908fc0fa94659b4d21ab23d0f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
229,First Order Logic and Commonsense Reasoning: A Path Less Travelled.,iclp,2022,,https://www.semanticscholar.org/paper/d15005d91d39e39386f54f81d3bcbdcbe4f766eb,train,,d15005d91d39e39386f54f81d3bcbdcbe4f766eb,,0,67,0,,,,,,,,,,First Order Logic and Commonsense Reasoning: A Path Less Travelled.,2022.0,False,,0.3090909090909091,-13.0,https://openalex.org/W2055030501,https://doi.org/10.1007/s12145-009-0027-6,Spatial and temporal knowledge representation,2009.0,85.0,127.0,6.5141,False,0,none,,,,,,,0.3090909090909091,-13.0,,,s2_tldr,203,True,,,,,,,,,,,,,,,,,,S2:d15005d91d39e39386f54f81d3bcbdcbe4f766eb,s2_id,d15005d91d39e39386f54f81d3bcbdcbe4f766eb,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
230,A Semantics For Probabilistic Answer Set Programs With Incomplete Stochastic Knowledge.,iclp,2022,Fabrizio Riguzzi,https://www.semanticscholar.org/paper/417b30c0e75b13a38b6da68373a577c41c6f1132,train,,417b30c0e75b13a38b6da68373a577c41c6f1132,riguzzi,1,87,1,,,,,,,,,,A Semantics For Probabilistic Answer Set Programs With Incomplete Stochastic Knowledge.,2022.0,False,,0.4331210191082802,-30.0,https://openalex.org/W2008906462,https://doi.org/10.1023/a:1022649401552,A Bayesian Method for the Induction of Probabilistic Networks from Data,1992.0,3502.0,106.0,45.1989,False,0,none,,,,,,,0.4331210191082802,-30.0,,,s2_tldr,329,True,,,,,,,,,,,,,,,,,,S2:417b30c0e75b13a38b6da68373a577c41c6f1132,s2_id,417b30c0e75b13a38b6da68373a577c41c6f1132,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
231,Unmanned Aerial Vehicle Compliance Checking using Goal-Directed Answer Set Programming.,iclp,2022,"KYLE MARPLE, GOPAL GUPTA",https://www.semanticscholar.org/paper/820cac73c1dcd98c1db204e6045109927928841a,train,,820cac73c1dcd98c1db204e6045109927928841a,marple,1,87,2,,,,,,,,,,Unmanned Aerial Vehicle Compliance Checking using Goal-Directed Answer Set Programming.,2022.0,False,,0.3333333333333333,-5.0,https://openalex.org/W2752737474,https://doi.org/10.1109/comst.2017.2748998,"Privacy in the Smart City—Applications, Technologies, Challenges, and Solutions",2017.0,281.0,274.0,15.5892,False,0,none,,,,,,,0.3333333333333333,-5.0,,,s2_tldr,231,True,,,,,,,,,,,,,,,,,,S2:820cac73c1dcd98c1db204e6045109927928841a,s2_id,820cac73c1dcd98c1db204e6045109927928841a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
232,LTL Model Checking using Coinductive Answer Set Programming.,iclp,2022,"Lingyun Situ, Lingzhong Zhao",https://www.semanticscholar.org/paper/efc6738cd5c6bd84b3649d61c9b74e002e39e4b3,train,,efc6738cd5c6bd84b3649d61c9b74e002e39e4b3,situ,1,60,2,,,,,,,,,,LTL Model Checking using Coinductive Answer Set Programming.,2022.0,False,,0.3801652892561983,-18.0,https://openalex.org/W1577474150,https://doi.org/10.1007/978-3-540-24725-8_3,Strong Preservation as Completeness in Abstract Interpretation,2004.0,41.0,22.0,5.5059,False,0,none,,,,,,,0.3801652892561983,-18.0,,,s2_tldr,111,True,,,,,,,,,,,,,,,,,,S2:efc6738cd5c6bd84b3649d61c9b74e002e39e4b3,s2_id,efc6738cd5c6bd84b3649d61c9b74e002e39e4b3,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
233,A Causal Perspective on AI Deception in Games.,iclp,2022,,https://www.semanticscholar.org/paper/8e80f9ae75a6915324a0aff53cd377ad60190ad0,train,,8e80f9ae75a6915324a0aff53cd377ad60190ad0,,0,46,0,,,,,,,,,,A Causal Perspective on AI Deception in Games.,2022.0,False,,0.3716814159292035,1.0,https://openalex.org/W4319983294,https://doi.org/10.1007/s13278-023-01028-5,"Fake news, disinformation and misinformation in social media: a review",2023.0,651.0,239.0,363.5947,False,0,none,,,,,,,0.3716814159292035,1.0,,,s2_tldr,141,True,,,,,,,,,,,,,,,,,,S2:8e80f9ae75a6915324a0aff53cd377ad60190ad0,s2_id,8e80f9ae75a6915324a0aff53cd377ad60190ad0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
234,Embedding s(CASP) in Prolog.,iclp,2022,Mehul Chandrakant Solanki,https://www.semanticscholar.org/paper/f6371b6d17e66a0360fb4d86d20e88470cc6aa3b,train,,f6371b6d17e66a0360fb4d86d20e88470cc6aa3b,solanki,1,28,1,,,,,,,,,,Embedding s(CASP) in Prolog.,2022.0,False,,0.6382978723404256,-1.0,https://openalex.org/W3208267137,,s(CASP) for SWI-Prolog.,2021.0,0.0,1.0,0.0,False,0,none,,,,,,,0.6382978723404256,-1.0,,,s2_tldr,195,True,,,,,,,,,,,,,,,,,,S2:f6371b6d17e66a0360fb4d86d20e88470cc6aa3b,s2_id,f6371b6d17e66a0360fb4d86d20e88470cc6aa3b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
235,Assumable Answer Set Programming.,iclp,2022,,https://www.semanticscholar.org/paper/8d69f08a18258581c5a264a930ba68b1bac77214,train,,8d69f08a18258581c5a264a930ba68b1bac77214,,0,33,0,,,,,,,,,,Assumable Answer Set Programming.,2022.0,False,,0.3953488372093023,-22.0,https://openalex.org/W2582743722,https://doi.org/10.32614/r.manuals,R: A Language and Environment for Statistical Computing,2000.0,352955.0,0.0,,False,0,none,,,,,,,0.3953488372093023,-22.0,,,s2_tldr,258,True,,,,,,,,,,,,,,,,,,S2:8d69f08a18258581c5a264a930ba68b1bac77214,s2_id,8d69f08a18258581c5a264a930ba68b1bac77214,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
