id,title,venue,year,authors,doi,Label
866,Approximate Inference for Neural Probabilistic Logic Programming.,kr,2021,Fabrizio Riguzzi,https://www.semanticscholar.org/paper/626a5fabbacb73ae6b24a285382974c0f900f470,5
867,SEH-PILoT: A System for Property-Directed Symbol Elimination - Work in Progress (Short Paper).,kr,2021,,https://www.semanticscholar.org/paper/876f0e27c608325c75c6d9d205343795aa1decc6,2
869,Sticky Existential Rules and Disjunction are Incompatible.,kr,2021,Michael Morak,10.24963/kr.2021/71,3
870,Properties of Module Notions and Atomic Decomposition.,kr,2021,"Robin Nolte, Thomas Schneider",10.24963/kr.2021/47,1
871,Monotonicity and Noise-Tolerance in Case-Based Reasoning with Abstract Argumentation.,kr,2021,"Guilherme Paulino-Passos, Francesca Toni",10.24963/kr.2021/48,3
872,Symbol Elimination and Applications to Parametric Entailment Problems (Abstract).,kr,2021,"Dennis Peuter, Viorica Sofronie-Stokkermans",10.1007/978-3-030-86205-3_3,1
875,Consolidation via Tacit Culpability Measures: Between Explicit and Implicit Degrees of Culpability.,kr,2021,"Jandson S. Ribeiro, Matthias Thimm",10.24963/kr.2021/50,1
876,Randomized Problem-Relaxation Solving for Over-Constrained Schedules.,kr,2021,"Patrick Rodler, Erich Teppan, Dietmar Jannach",10.24963/kr.2021/72,1
880,"Flexible Robotic Assembly Based on Ontological Representation of Tasks, Skills, and Resources.",kr,2021,"Philipp Matthias Schäfer, Franz Steinmetz, Stefan Schneyer, Timo Bachmann, Thomas Eiband, Florian Samuel Lay, Abhishek Padalkar, Christoph Sürig, Freek Stulp, Korbinian Nottensteiner",10.24963/kr.2021/73,4
881,Decidability and Complexity of Some Finitely-valued Dynamic Logics.,kr,2021,Igor Sedlár,10.24963/kr.2021/54,1
882,Gaussian Elimination Meets Maximum Satisfiability.,kr,2021,"Mate Soos, Kuldeep S. Meel",10.24963/kr.2021/55,3
883,Belief Contraction in Non-classical logics as Hyperintensional Belief Change.,kr,2021,"Marlo Souza, Renata Wassermann",10.24963/kr.2021/56,3
886,Finitely Materialisable Datalog Programs with Metric Temporal Operators.,kr,2021,"Przemysław A. Wałęga, Michał Zawidzki, Bernardo Cuenca Grau",10.24963/kr.2021/59,1
887,Applying Second-Order Quantifier Elimination in Inspecting Gödel&apos;s Ontological Proof.,kr,2021,Andrzej Szalas,https://www.semanticscholar.org/paper/a05ccadffb669bcdf26ae0c29a0bf59bb39bdacd,1
889,PATCHCOMM: Using Commonsense Knowledge to Guide Syntactic Parsers.,kr,2021,"Yida Xin, Henry Lieberman, Peter Chin",10.24963/kr.2021/75,4
890,A Principle-based Analysis of Abstract Agent Argumentation Semantics.,kr,2021,"Liuwen Yu, Xu Li, Leendert van der Torre",https://www.semanticscholar.org/paper/0a778f2895411f633e58203bf56b7b3b467a098f,3
891,Semi-Stable Semantics for Abstract Dialectical Frameworks.,kr,2021,"Atefeh Keshavarzi Zafarghandi, Rineke Verbrugge, Bart Verheij",10.24963/kr.2021/40,1
893,Metadata-based Term Selection for Modularization and Uniform Interpolation of OWL Ontologies.,kr,2021,Irina Astrova,https://www.semanticscholar.org/paper/eea1c3b9690104aec060c88f785dd7f9170fa8ab,4
894,"Proceedings of the International Workshop on Knowledge Representation and Representation Learning co-located with the 24th European Conference on Artificial Intelligence (ECAI 2020), Virtual Event, September, 2020.",kr,2021,Sridharan Mohan,https://ceur-ws.org/Vol-3799/abstract2GDE24.pdf,1
895,"Proceedings of the 18th International Conference on Principles of Knowledge Representation and Reasoning, KR 2021, Online event, November 3-12, 2021.",kr,2021,"David Rajaratnam, Michael Thielscher",https://www.semanticscholar.org/paper/1d517ee6c466ba2ca5eb51f2f116e456299fd4e9,1
897,The Effect of Rule Injectionin a Leakage Free Dataset.,kr,2020,,https://www.semanticscholar.org/paper/36969f2e396a4086adf1cddaf9d60b9d807309d3,1
898,Traversing Knowledge Graphs with Good Old (and New) Joins.,kr,2020,"Arthur Benjamin, Gary Chartrand, Ping Zhang",https://www.semanticscholar.org/paper/2b130447a61f0f1c8c240756356fafd720e107c7,4
900,Blockchains as Knowledge Graphs - Blockchains for Knowledge Graphs (Vision Paper).,kr,2020,David Gabay,https://www.semanticscholar.org/paper/837336ff35e9265d21b45968ae1c33c804f12496,3
901,Cluster Discovery from Sensor Data Incorporating Expert Knowledge.,kr,2020,"Shubhomoy Das, Weng-Keen Wong, Thomas Dietterich, Alan Fern, Andrew Emmott",https://www.semanticscholar.org/paper/569c2d8843311b79bf8a34aee0f5b8449b46b4ce,4
902,Knowledge Graphs: Meeting Point of Knowledge Representation and Representation Learning.,kr,2020,", Daniel Fernando Daza Cruz",https://www.semanticscholar.org/paper/158da8eaec1582205b6537f38480256f197e32b1,5
904,Multiple Run Ensemble Learning with Low Dimensional Knowledge Graph Embeddings.,kr,2020,"Chengjin Xu, Mojtaba Nayyeri, Sahar Vahdati, Jens Lehmann",https://www.semanticscholar.org/paper/dafa2aad0a9be3267abc84a2a9f6ba23fc6fdae8,4
905,Argumentation as a Framework for Interactive Explanations for Recommendations.,kr,2020,"Antonio Rago, Oana Cocarascu, Christos Bechlivanidis, Francesca Toni",10.24963/kr.2020/83,3
906,"Inputs, Outputs, and Composition in the Logic of Information Flows.",kr,2020,"Heba Aamer, Bart Bogaerts, Dimitri Surinx, Eugenia Ternovska, Jan Van den Bussche",https://www.semanticscholar.org/paper/3415e92130a9432243c634fe78bda8b809e707af,4
907,On the Approximability of Weighted Model Integration on DNF Structures.,kr,2020,"Ralph Abboud, İsmail İlkan Ceylan, Radoslav Dimitrov",10.24963/kr.2020/85,2
909,Verifying Strategic Abilities of Neural-symbolic Multi-agent Systems.,kr,2020,"Michael E. Akintunde, Elena Botoeva, Panagiotis Kouvaros, Alessio Lomuscio",10.24963/kr.2020/3,5
913,Stable and Supported Semantics in Continuous Vector Spaces.,kr,2020,"Yaniv Aspis, Krysia Broda, Alessandra Russo, Jorge Lobo",10.24963/kr.2020/7,2
914,On Tractable XAI Queries based on Compiled Representations.,kr,2020,"Gilles Audemard, Frédéric Koriche, Pierre Marquis",10.24963/kr.2020/86,4
915,An Answer Set Programming Framework for Reasoning about Agents&apos; Beliefs and Truthfulness of Statements.,kr,2020,"Marcello Balduccini, Michael Gelfond, Enrico Pontelli, Tran Cao Son",https://www.semanticscholar.org/paper/2b870878b35a102cec87ca1e47a64cd8cfafdd07,5
916,"Comparing Weak Admissibility Semantics to their Dung-style Counterparts - Reduct, Modularization, and Strong Equivalence in Abstract Argumentation.",kr,2020,"Ringo Baumann, Gerhard Brewka, Markus Ulbricht",https://www.semanticscholar.org/paper/ea48a7b175421a9be98dafff471796039a8931b3,1
917,A Three-valued Approach to Strategic Abilities under Imperfect Information.,kr,2020,"Francesco Belardinelli, Vadim Malvone",10.24963/kr.2020/10,1
921,Explanatory Diagnosis of Discrete-Event Systems with Temporal Information and Smart Knowledge-Compilation.,kr,2020,"Nicola Bertoglio, Gianfranco Lamperti, Marina Zanella, Xiangfu Zhao",10.24963/kr.2020/14,2
922,Querying and Repairing Inconsistent Prioritized Knowledge Bases: Complexity Analysis and Links with Abstract Argumentation.,kr,2020,"Meghyn Bienvenu, Camille Bourgaux",10.24963/kr.2020/15,4
923,High-level Programming via Generalized Planning and LTL Synthesis.,kr,2020,"Blai Bonet, Giuseppe De Giacomo, Hector Geffner, Fabio Patrizi, Sasha Rubin",10.24963/kr.2020/16,3
924,Module Checking of Pushdown Multi-agent Systems.,kr,2020,"Laura Bozzelli, Aniello Murano, Adriano Peron",https://www.semanticscholar.org/paper/a18e58f825f4b9494526e97ac062722590acc99c,2
925,Simultaneous Representation of Knowledge and Belief for Epistemic Planning with Belief Revision.,kr,2020,"David Buckingham, Daniel Kasenberg, Matthias Scheutz",10.24963/kr.2020/18,4
926,A Uniform Treatment of Aggregates and Constraints in Hybrid ASP.,kr,2020,"Pedro Cabalar, Jorge Fandinno, Torsten Schaub, Philipp Wanko",10.24963/kr.2020/20,5
927,Spatial Reasoning about String Loops and Holes in Temporal ASP.,kr,2020,"Pedro Cabalar, Paulo E. Santos",10.24963/kr.2020/19,5
928,Preference-based Inconsistency-Tolerant Query Answering under Existential Rules.,kr,2020,"Marco Calautti, Sergio Greco, Cristian Molinaro, Irina Trubitsyna",https://www.semanticscholar.org/paper/e2d8edd51aaaf86574d78aa92dde5d657fd209f2,3
932,Ontology-guided Semantic Composition for Zero-shot Learning.,kr,2020,"Jiaoyan Chen, Freddy Lécué, Yuxia Geng, Jeff Z. Pan, Huajun Chen",10.24963/kr.2020/87,3
934,Non-Monotonic Ontology-based Abstractions of Data Services.,kr,2020,"Gianluca Cima, Maurizio Lenzerini, Antonella Poggi",10.24963/kr.2020/25,4
935,Dyadic Obligations over Complex Actions as Deontic Constraints in the Situation Calculus.,kr,2020,"Jens Claßen, James Delgrande",10.24963/kr.2020/26,1
936,Reasoning about Measures of Unmeasurable Sets.,kr,2020,"Marco Console, Matthias Hofer, Leonid Libkin",10.24963/kr.2020/27,1
938,Towards an Inductive Logic Programming Approach for Explaining Black-Box Preference Learning Systems.,kr,2020,"Fabio A. D'Asaro, Matteo Spezialetti, Luca Raggioli, Silvia Rossi",10.24963/kr.2020/88,5
941,"Argumentation Semantics under a Claim-centric View: Properties, Expressiveness and Relation to SETAFs.",kr,2020,"Wolfgang Dvořák, Anna Rapberger, Stefan Woltran",10.24963/kr.2020/35,1
942,Token-based Execution Semantics for Multi-Agent Epistemic Planning.,kr,2020,"Thorsten Engesser, Robert Mattmüller, Bernhard Nebel, Felicitas Ritter",10.24963/kr.2020/36,4
943,On Sufficient and Necessary Conditions in Bounded CTL: A Forgetting Approach.,kr,2020,"Renyan Feng, Erman Acar, Stefan Schlobach, Yisong Wang, Wanwei Liu",10.24963/kr.2020/37,1
944,Finite Controllability for Ontology-Mediated Query Answering of CRPQ.,kr,2020,"Diego Figueira, Santiago Figueira, Edwin Pin Baque",10.24963/kr.2020/39,3
945,Containment of Simple Conjunctive Regular Path Queries.,kr,2020,"Diego Figueira, Adwait Godbole, S. Krishna, Wim Martens, Matthias Niewerth, Tina Trautner",10.24963/kr.2020/38,1
946,Fixed-Parameter Tractability of Dependency QBF with Structural Parameters.,kr,2020,"Robert Ganian, Tomáš Peitl, Friedrich Slivovsky, Stefan Szeider",10.24963/kr.2020/40,1
948,Temporal Logic Monitoring Rewards via Transducers.,kr,2020,"Giuseppe De Giacomo, Marco Favorito, Luca Iocchi, Fabio Patrizi, Alessandro Ronca",10.24963/kr.2020/89,2
949,Nondeterministic Strategies and their Refinement in Strategy Logic.,kr,2020,"Giuseppe De Giacomo, Bastien Maubert, Aniello Murano",10.24963/kr.2020/30,1
950,Two-Stage Technique for LTLf Synthesis Under LTL Assumptions.,kr,2020,"Giuseppe De Giacomo, Antonio Di Stasio, Moshe Y. Vardi, Shufang Zhu",10.24963/kr.2020/31,1
953,Datalog Rewritability and Data Complexity of ALCHOIF with Closed Predicates.,kr,2020,"Tomasz Gogacz, Sanja Lukumbuzya, Magdalena Ortiz, Mantas Šimkus",10.24963/kr.2020/44,1
955,Logics of Preference when There Is No Best.,kr,2020,"Davide Grossi, Wiebe van der Hoek, Louwe B. Kuijer",10.24963/kr.2020/46,5
956,Syntax Splitting for Iterated Contractions.,kr,2020,"Jonas Philipp Haldimann, Gabriele Kern-Isberner, Christoph Beierle",10.24963/kr.2020/47,2
957,Dynamic Awareness.,kr,2020,Peter Simon Sapaty,https://www.semanticscholar.org/paper/f57611180e2eb12def034a596ec9f2f6b17afc34,3
958,Treewidth-aware Reductions of Normal ASP to SAT - Is Normal ASP Harder than SAT after All?,kr,2020,Markus Hecher,https://www.semanticscholar.org/paper/316d9e0d3cdc23584190aed3448ba900113a7bdc,5
960,Plausible Reasoning about EL-Ontologies using Concept Interpolation.,kr,2020,"Yazmín Ibáñez-García, Víctor Gutiérrez-Basulto, Steven Schockaert",10.24963/kr.2020/51,2
961,Logical Separability of Incomplete Data under Ontologies.,kr,2020,"Jean Christoph Jung, Carsten Lutz, Hadrien Pulcini, Frank Wolter",10.24963/kr.2020/52,4
962,On the Decidability of Expressive Description Logics with Transitive Closure and Regular Role Expressions.,kr,2020,"Jean Christoph Jung, Carsten Lutz, Thomas Zeume",10.24963/kr.2020/53,4
964,WOLED: A tool for Online Learning Weighted Answer Set Rules for Temporal Reasoning Under Uncertainty.,kr,2020,"Nikos Katzouris, Alexander Artikis",10.24963/kr.2020/81,4
965,Reasoning About Plan Robustness Versus Plan Cost for Partially Informed Agents.,kr,2020,"Sarah Keren, Sara Bernardini, Kofi Kwapong, David C. Parkes",10.24963/kr.2020/55,3
966,Syntax Splitting = Relevance + Independence: New Postulates for Nonmonotonic Reasoning From Conditional Belief Bases.,kr,2020,"Gabriele Kern-Isberner, Christoph Beierle, Gerhard Brewka",10.24963/kr.2020/56,3
967,Changing Beliefs about Domain Dynamics in the Situation Calculus.,kr,2020,"Toryn Q. Klassen, Sheila A. McIlraith, Hector J. Levesque",10.24963/kr.2020/57,4
968,Boolean Role Inclusions in DL-Lite With and Without Time.,kr,2020,"Roman Kontchakov, Vladislav Ryzhikov, Frank Wolter, Michael Zakharyaschev",10.24963/kr.2020/58,1
969,Signature-Based Abduction for Expressive Description Logics.,kr,2020,"Patrick Koopmann, Warren Del-Pinto, Sophie Tourret, Renate A. Schmidt",10.24963/kr.2020/59,4
970,Analyzing Differentiable Fuzzy Implications.,kr,2020,"Emile van Krieken, Erman Acar, Frank van Harmelen",10.24963/kr.2020/92,4
971,Computing Cores for Existential Rules with the Standard Chase and ASP.,kr,2020,Markus Krötzsch,10.24963/kr.2020/60,4
972,An ExpTime Upper Bound for ALC with Integers.,kr,2020,"Nadia Labai, Magdalena Ortiz, Mantas Šimkus",10.24963/kr.2020/61,2
973,A First-Order Logic of Limited Belief Based on Possible Worlds.,kr,2020,"Gerhard Lakemeyer, Hector J. Levesque",10.24963/kr.2020/62,4
974,An Answer Set Programming Approach to Argumentative Reasoning in the ASPIC+ Framework.,kr,2020,"Tuomo Lehtonen, Johannes P. Wallner, Matti Järvisalo",10.24963/kr.2020/63,4
976,"Argument, I Choose You! Preferences and Ranking Semantics in Abstract Argumentation.",kr,2020,"Jean-Guy Mailly, Julien Rossit",10.24963/kr.2020/64,2
977,Symbolic Solutions for Symbolic Constraint Satisfaction Problems.,kr,2020,"Alexsander Andrade de Melo, Mateus De Oliveira Oliveira",10.24963/kr.2020/6,4
978,On the Reversibility of Actions in Planning.,kr,2020,"Michael Morak, Lukas Chrpa, Wolfgang Faber, Daniel Fišer",10.24963/kr.2020/65,4
980,Smallest Explanations and Diagnoses of Rejection in Abstract Argumentation.,kr,2020,"Andreas Niskanen, Matti Järvisalo",10.24963/kr.2020/67,2
984,Choosing What to Believe - New Results in Selective Revision.,kr,2020,"Fillipe Resina, Marco Garapa, Renata Wassermann, Eduardo Fermé, Maurício Reis",10.24963/kr.2020/70,4
985,Designing Participatory Budgeting Mechanisms Grounded in Judgment Aggregation.,kr,2020,"Simon Rey, Ulle Endriss, Ronald de Haan",10.24963/kr.2020/71,3
988,Independence and D-separation in Abstract Argumentation.,kr,2020,"Tjitze Rienstra, Matthias Thimm, Kristian Kersting, Xiaoting Shao",10.24963/kr.2020/73,1
992,Non-Prioritized Iterated Revision: Improvement via Incremental Belief Merging.,kr,2020,"Nicolas Schwind, Sébastien Konieczny",10.24963/kr.2020/76,3
993,On Tractable Representations of Binary Neural Networks.,kr,2020,"Weijia Shi, Andy Shih, Adnan Darwiche, Arthur Choi",10.24963/kr.2020/91,5
994,Seq2KG: An End-to-End Neural Model for Domain Agnostic Knowledge Graph (not Text Graph) Construction from Text.,kr,2020,"Michael Stewart, Wei Liu",10.24963/kr.2020/77,5
995,Knowledge-Preserving Certain Answers for SQL-like Queries.,kr,2020,"Etienne Toussaint, Paolo Guagliardo, Leonid Libkin",10.24963/kr.2020/78,4
1000,Exploring Antimicrobial Resistance Prediction Using Post-hoc Interpretable Methods.,kr,2019,"Bernardo Cánovas-Segura, Antonio Morales, Antonio López Martínez-Carrasco, Manuel Campos, Jose M. Juarez, Lucía López Rodríguez, Francisco Palacios",10.1007/978-3-030-37446-4_8,5
1001,Towards Understanding ICU Treatments Using Patient Health Trajectories.,kr,2019,"Alexander Galozy, Sławomir Nowaczyk, Anita Sant’Anna",10.1007/978-3-030-37446-4_6,4
1002,Differential Diagnosis of Bacterial and Viral Meningitis Using Dominance-Based Rough Set Approach.,kr,2019,"Ewelina Gowin, Jerzy Błaszczyński, Roman Słowiński, Jacek Wysocki, Danuta Januszkiewicz-Lewandowska",10.1007/978-3-030-37446-4_3,2
1004,Self-organizing Maps Using Acoustic Features for Prediction of State Change in Bipolar Disorder.,kr,2019,"Olga Kamińska, Katarzyna Kaczmarek-Majer, Karol Opara, Wit Jakuczun, Monika Dominiak, Anna Antosik-Wójcińska, Łukasz Świȩcicki, Olgierd Hryniewicz",10.1007/978-3-030-37446-4_12,1
1005,Explainable Machine Learning for Modeling of Early Postoperative Mortality in Lung Cancer.,kr,2019,"Katarzyna Kobylińska, Tomasz Mikołajczyk, Mariusz Adamek, Tadeusz Orłowski, Przemysław Biecek",10.1007/978-3-030-37446-4_13,5
1008,A Practical Exercise on Re-engineering Clinical Guideline Models Using Different Representation Languages.,kr,2019,"Mar Marcos, Cristina Campos, Begoña Martínez-Salvador",10.1007/978-3-030-37446-4_1,3
1009,A Method for Goal-Oriented Guideline Modeling in PROforma and Its Preliminary Evaluation.,kr,2019,"Mor Peleg, Alexandra Kogan, Samson W. Tu",10.1007/978-3-030-37446-4_2,2
1010,A Computational Framework for Interpretable Anomaly Detection and Classification of Multivariate Time Series with Application to Human Gait Data Analysis.,kr,2019,"Erica Ramirez, Markus Wimmer, Martin Atzmueller",10.1007/978-3-030-37446-4_11,4
1012,A Computational Framework Towards Medical Image Explanation.,kr,2019,,https://www.semanticscholar.org/paper/e57d5231f97aae78f155a3fa36edd40dae8161a5,5
1014,Evaluation of the ECDSA IHP Hardware Accelerator.,kr,2019,", Yasuhiro Atsuhiko",https://www.semanticscholar.org/paper/adb3de1bda304577abd87595a4e8d86695189d3f,1
1015,Methodology Design for Dynamic Test Method Generation via Existing Module Tests.,kr,2019,,https://www.semanticscholar.org/paper/2c9e142baecdbd9799bbb162160d84496466f479,4
1016,Applying Differential Privacy to Machine Learning: Challenges and Potentials.,kr,2019,Zhenshan Wu,https://www.semanticscholar.org/paper/becd9b3b4b1bd0fd0d0761d650fc08b919f9a421,5
1017,Transputation: Transport Framework for Secure Computation.,kr,2019,"Markus Brandt, Claudio Orlandi, Kris Shrishak, Haya Shulman",https://www.semanticscholar.org/paper/472ae758b1127b4240fec4dc443ce186272b5ef0,3
1018,Internet As a Source of Randomness.,kr,2019,"Markus Brandt, Haya Shulman, Michael Waidner",10.1145/3286062.3286072,4
1019,Distributed Domain Validation (DDV).,kr,2019,,https://www.semanticscholar.org/paper/8e4d8ad40a9d6ce2197edc99aeda7459afe0a40f,2
1020,Security Overview on Secure Encrypted Virtualization.,kr,2019,"Mengyuan Li, Yinqian Zhang, Huibo Wang, Kang Li, Yueqiang Cheng",https://www.semanticscholar.org/paper/7d2e9d5a9e2f85c3775f4aed2b0a3ab2df4a6148,1
1022,Towards Quantum-resistant Virtual Private Networks.,kr,2019,"David Schatz, Friedrich Altheide, Hedwig Koerfgen, Michael Rossberg, Guenter Schaefer",https://www.semanticscholar.org/paper/be1059b6146f4cc354a7b9f7fdf5305098828193,1
1023,Securing DNSSEC Keys via Threshold ECDSA From Generic MPC.,kr,2019,"Anders Dalskov, Claudio Orlandi, Marcel Keller, Kris Shrishak, Haya Shulman",https://www.semanticscholar.org/paper/c6173ba0fd3630b06dcb1028dc7bcdf396697ba5,1
